"Time (s)","X (hPa)"
1.024915605E2,1.002619095E3
1.035641005E2,1.002618256E3
1.046366635E2,1.002618256E3
1.057092085E2,1.002618637E3
1.067817385E2,1.002619247E3
1.078542765E2,1.002619934E3
1.089268595E2,1.002620392E3
1.099994385E2,1.002620926E3
1.110720035E2,1.002621155E3
1.121445865E2,1.002621765E3
1.132172035E2,1.002621994E3
1.142897905E2,1.002622528E3
1.153623775E2,1.002623825E3
1.164349785E2,1.002625122E3
1.175075425E2,1.002626419E3
1.185800875E2,1.002626953E3
1.196526395E2,1.002627869E3
1.207251805E2,1.002627869E3
1.217976905E2,1.002627411E3
1.228702275E2,1.002626495E3
1.239428025E2,1.002625656E3
1.250153865E2,1.002624207E3
1.260879745E2,1.002623596E3
1.271605995E2,1.002622604E3
1.282331755E2,1.002622604E3
1.293057515E2,1.002623291E3
1.303783265E2,1.002623978E3
1.314509655E2,1.002624435E3
1.325236575E2,1.002624588E3
1.335963235E2,1.002625122E3
1.346689905E2,1.002625122E3
1.357416675E2,1.002625504E3
1.368143555E2,1.002626495E3
1.378870025E2,1.002628632E3
1.389596375E2,1.002630539E3
1.400322865E2,1.002632904E3
1.411048795E2,1.002633820E3
1.421774595E2,1.002635040E3
1.432500355E2,1.002635040E3
1.443226505E2,1.002635040E3
1.453952095E2,1.002635422E3
1.464677635E2,1.002635651E3
1.475403385E2,1.002635651E3
1.486128925E2,1.002634964E3
1.496854765E2,1.002634964E3
1.507580605E2,1.002634811E3
1.518306175E2,1.002634735E3
1.529031575E2,1.002634506E3
1.539757135E2,1.002634506E3
1.550483025E2,1.002634888E3
1.561208565E2,1.002635040E3
1.571934425E2,1.002635040E3
1.582660605E2,1.002634735E3
1.593386855E2,1.002634125E3
1.604112935E2,1.002634125E3
1.614839105E2,1.002633209E3
1.625564975E2,1.002631226E3
1.636290685E2,1.002629776E3
1.647016135E2,1.002626190E3
1.657741395E2,1.002623367E3
1.668467015E2,1.002621460E3
1.679192525E2,1.002620392E3
1.689917815E2,1.002620316E3
1.700643085E2,1.002620163E3
1.711369015E2,1.002620087E3
1.722094625E2,1.002620010E3
1.732820375E2,1.002619858E3
1.743545825E2,1.002619858E3
1.754271775E2,1.002619858E3
1.764997115E2,1.002619858E3
1.775723255E2,1.002620926E3
1.786449195E2,1.002622223E3
1.797175075E2,1.002622986E3
1.807901155E2,1.002623749E3
1.818627195E2,1.002623749E3
1.829353445E2,1.002623215E3
1.840079435E2,1.002621918E3
1.850805485E2,1.002620621E3
1.861531455E2,1.002620087E3
1.872257375E2,1.002619400E3
1.882983255E2,1.002619247E3
1.893709925E2,1.002619247E3
1.904436515E2,1.002619247E3
1.915162875E2,1.002619171E3
1.925888855E2,1.002619095E3
1.936615025E2,1.002618942E3
1.947340725E2,1.002618866E3
1.958066365E2,1.002618866E3
1.968792735E2,1.002620926E3
1.979518405E2,1.002622223E3
1.990244025E2,1.002623138E3
2.000969735E2,1.002623825E3
2.011695355E2,1.002626190E3
2.022421225E2,1.002628098E3
2.033146895E2,1.002628403E3
2.043872305E2,1.002629929E3
2.054597575E2,1.002632141E3
2.065322825E2,1.002632141E3
2.076047925E2,1.002631226E3
2.086773175E2,1.002631149E3
2.097498335E2,1.002630463E3
