"Time (s)","X (hPa)"
1.057862722E2,1.005040741E3
1.068595852E2,1.005039215E3
1.079328882E2,1.005038910E3
1.090061792E2,1.005038910E3
1.100794572E2,1.005038910E3
1.111527612E2,1.005039444E3
1.122260902E2,1.005040054E3
1.132993912E2,1.005040741E3
1.143727042E2,1.005041504E3
1.154460332E2,1.005041962E3
1.165193142E2,1.005042114E3
1.175926342E2,1.005044022E3
1.186659422E2,1.005045929E3
1.197392362E2,1.005046921E3
1.208124772E2,1.005047836E3
1.218857992E2,1.005048828E3
1.229591282E2,1.005048828E3
1.240324322E2,1.005048447E3
1.251057272E2,1.005048447E3
1.261790572E2,1.005049057E3
1.272523772E2,1.005049057E3
1.283256682E2,1.005048828E3
1.293989822E2,1.005048828E3
1.304722562E2,1.005048218E3
1.315455182E2,1.005047455E3
1.326188132E2,1.005047455E3
1.336921462E2,1.005047607E3
1.347655072E2,1.005048065E3
1.358388722E2,1.005048828E3
1.369121982E2,1.005049667E3
1.379855442E2,1.005049896E3
1.390588652E2,1.005050507E3
1.401322232E2,1.005051346E3
1.412055382E2,1.005051422E3
1.422788062E2,1.005052414E3
1.433521502E2,1.005053940E3
1.444254682E2,1.005055618E3
1.454987772E2,1.005057144E3
1.465720612E2,1.005059204E3
1.476453332E2,1.005060654E3
1.487186552E2,1.005061264E3
1.497919972E2,1.005062180E3
1.508652902E2,1.005063171E3
1.519385682E2,1.005063858E3
1.530118482E2,1.005064468E3
1.540851512E2,1.005065079E3
1.551584432E2,1.005065765E3
1.562317482E2,1.005066147E3
1.573050682E2,1.005066681E3
1.583783512E2,1.005067444E3
1.594516522E2,1.005068665E3
1.605249372E2,1.005069046E3
1.615982162E2,1.005069656E3
1.626715002E2,1.005070114E3
1.637447762E2,1.005070724E3
1.648180702E2,1.005070724E3
1.658913472E2,1.005071030E3
1.669646412E2,1.005071411E3
1.680379382E2,1.005071869E3
1.691112002E2,1.005071869E3
1.701844482E2,1.005072403E3
1.712576652E2,1.005073318E3
1.723309032E2,1.005073700E3
1.734041932E2,1.005074310E3
1.744774272E2,1.005074768E3
1.755506662E2,1.005075455E3
1.766239302E2,1.005075760E3
1.776972032E2,1.005076675E3
1.787704792E2,1.005077133E3
1.798437262E2,1.005078506E3
1.809170522E2,1.005079193E3
1.819903692E2,1.005079575E3
1.830636622E2,1.005080490E3
1.841369772E2,1.005080490E3
1.852102992E2,1.005080185E3
1.862835992E2,1.005079575E3
1.873568822E2,1.005078506E3
1.884301792E2,1.005077896E3
1.895034672E2,1.005077667E3
1.905767222E2,1.005077667E3
1.916499642E2,1.005077744E3
1.927232362E2,1.005078506E3
1.937965102E2,1.005079422E3
1.948698002E2,1.005079422E3
1.959430652E2,1.005080032E3
1.970162912E2,1.005080185E3
1.980895652E2,1.005080261E3
1.991628352E2,1.005080261E3
2.002361002E2,1.005081024E3
2.013093612E2,1.005082321E3
2.023826002E2,1.005083237E3
2.034558502E2,1.005084457E3
2.045290682E2,1.005085526E3
2.056023022E2,1.005085983E3
2.066754982E2,1.005085983E3
2.077487702E2,1.005085678E3
2.088220182E2,1.005085449E3
2.098952962E2,1.005084839E3
2.109685182E2,1.005084305E3
2.120416962E2,1.005083771E3
2.131148882E2,1.005083771E3
2.141881042E2,1.005084305E3
2.152613412E2,1.005084839E3
2.163346132E2,1.005085297E3
2.174079192E2,1.005086975E3
2.184812392E2,1.005089569E3
2.195545352E2,1.005091858E3
2.206278032E2,1.005094299E3
2.217010682E2,1.005095367E3
2.227743232E2,1.005095367E3
2.238476182E2,1.005094299E3
2.249209282E2,1.005093307E3
2.259942462E2,1.005092926E3
2.270675562E2,1.005092926E3
2.281408322E2,1.005094299E3
2.292141162E2,1.005095139E3
2.302874172E2,1.005095978E3
2.313607272E2,1.005096664E3
2.324340302E2,1.005096664E3
2.335072662E2,1.005096664E3
2.345805672E2,1.005096893E3
2.356538272E2,1.005097961E3
2.367271282E2,1.005099335E3
2.378004302E2,1.005100403E3
2.388737982E2,1.005101242E3
2.399471132E2,1.005102158E3
2.410204422E2,1.005102158E3
2.420937182E2,1.005102463E3
2.431670312E2,1.005102921E3
2.442403032E2,1.005102997E3
2.453135862E2,1.005103455E3
2.463869102E2,1.005104599E3
2.474601552E2,1.005105438E3
2.485334212E2,1.005106583E3
2.496066742E2,1.005106583E3
2.506799502E2,1.005106735E3
