"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.389186729E2,4.290002890E1,1.304215894E2,5.140380118E1,NaN,NaN,2.174825109E1,3.000000000E1
1.446799879E2,4.289999814E1,1.304215656E2,5.198369349E1,NaN,NaN,2.455861451E1,3.000000000E1
1.507373070E2,4.289997385E1,1.304215125E2,5.157085846E1,NaN,NaN,2.106120256E1,3.000000000E1
1.533072718E2,4.289998282E1,1.304215376E2,4.230155700E1,7.820332646E-1,NaN,2.286614852E1,6.058130646E1
1.543072578E2,4.289999010E1,1.304215564E2,5.072620013E1,NaN,NaN,2.166480919E1,3.000000000E0
1.553072419E2,4.289999547E1,1.304215698E2,5.074706868E1,NaN,NaN,2.083095446E1,3.926954746E0
1.563072274E2,4.289999945E1,1.304215797E2,5.074706868E1,NaN,NaN,1.996755606E1,4.657641888E0
1.573072127E2,4.290000225E1,1.304215960E2,5.065187465E1,NaN,NaN,1.688815324E1,5.468249798E0
1.583071971E2,4.290000153E1,1.304215978E2,5.053506906E1,NaN,NaN,1.726894997E1,6.356138229E0
1.593096144E2,4.290000136E1,1.304215981E2,5.040524323E1,6.499682069E-1,NaN,1.827839675E1,7.253970146E0
1.603096222E2,4.290000168E1,1.304215981E2,5.069818256E1,6.499682069E-1,NaN,1.923089376E1,3.000000000E0
1.613096081E2,4.290000086E1,1.304215971E2,5.069319420E1,NaN,NaN,1.966859261E1,3.000000000E0
1.623096155E2,4.290000068E1,1.304215982E2,5.068158182E1,NaN,NaN,2.054526458E1,3.065504789E0
1.633096242E2,4.290001191E1,1.304216126E2,5.056847376E1,3.379941583E-1,NaN,1.883658272E1,3.712240219E0
1.643096097E2,4.290000984E1,1.304216137E2,5.066126140E1,3.379941583E-1,NaN,1.971622318E1,3.000000000E0
1.653096189E2,4.290000980E1,1.304216138E2,5.066126144E1,3.379941583E-1,NaN,2.058601526E1,3.000000000E0
1.663096278E2,4.290000791E1,1.304216160E2,5.067216145E1,1.659437269E-1,NaN,2.096955891E1,3.000000000E0
1.673096136E2,4.290000622E1,1.304216193E2,5.069748592E1,1.761658341E-1,NaN,2.174090535E1,3.000000000E0
1.683096217E2,4.289999151E1,1.304215996E2,5.067055592E1,1.896768212E-1,NaN,2.203830341E1,3.000000000E0
1.692116317E2,4.290000350E1,1.304215461E2,5.066348136E1,3.453103900E-1,3.600000000E2,1.746988745E1,3.000000000E0
1.702116172E2,4.290000606E1,1.304215344E2,5.069878734E1,1.802833974E-1,NaN,1.714726568E1,3.000000000E0
1.712116255E2,4.290000816E1,1.304215156E2,5.071197431E1,2.344908118E-1,NaN,1.742534579E1,3.000000000E0
1.722116338E2,4.290000665E1,1.304214881E2,5.074252112E1,2.344908118E-1,NaN,1.769499012E1,3.000000000E0
1.732116190E2,4.290000789E1,1.304214686E2,5.075569744E1,6.591525674E-1,3.600000000E2,1.800742996E1,3.000000000E0
1.742116044E2,4.290000319E1,1.304214346E2,5.070256218E1,1.231290340E0,NaN,1.673371513E1,3.000000000E0
1.752115887E2,4.289999700E1,1.304214249E2,5.070348582E1,4.139748216E-1,NaN,1.621139688E1,3.000000000E0
1.762115743E2,4.289999808E1,1.304214200E2,5.070348588E1,4.139748216E-1,3.600000000E2,1.643201650E1,3.000000000E0
1.772115598E2,4.289999978E1,1.304214055E2,5.071523398E1,2.943212092E-1,3.600000000E2,1.588087533E1,3.000000000E0
1.782115445E2,4.289999841E1,1.304214010E2,5.071523397E1,0.000000000E0,NaN,1.558970399E1,3.000000000E0
1.792115296E2,4.289999985E1,1.304213828E2,5.072053455E1,2.528669238E-1,3.600000000E2,1.557649860E1,3.000000000E0
1.802115157E2,4.289999996E1,1.304213812E2,5.072749430E1,2.752918303E-1,3.600000000E2,1.532978800E1,3.000000000E0
1.812115006E2,4.290001293E1,1.304213661E2,5.068902280E1,2.752918303E-1,1.294279680E-15,1.341853264E1,3.000000000E0
1.822114856E2,4.290001835E1,1.304213508E2,5.061177032E1,3.427811563E-1,1.531827229E-15,1.293625019E1,3.000000000E0
1.832114711E2,4.290001118E1,1.304213190E2,5.060998368E1,1.546610147E-1,NaN,1.121137955E1,3.000000000E0
1.842114562E2,4.290000678E1,1.304213124E2,5.064905038E1,4.238656163E-1,3.600000000E2,1.122222421E1,3.000000000E0
1.852114407E2,4.289999435E1,1.304212599E2,5.056603783E1,7.979138397E-1,9.269239650E1,1.063958687E1,4.059424446E0
1.862114264E2,4.289998669E1,1.304212349E2,5.048338500E1,5.789419258E-1,1.111825796E2,8.633897568E0,5.069784267E0
1.872114108E2,4.289999061E1,1.304212463E2,5.049062709E1,0.000000000E0,NaN,8.464557944E0,4.558185414E0
1.882113968E2,4.289998632E1,1.304212251E2,5.049062709E1,0.000000000E0,NaN,8.593143500E0,4.762170864E0
1.892113817E2,4.289998385E1,1.304212129E2,5.049062709E1,0.000000000E0,NaN,8.240685191E0,5.199971404E0
1.902113671E2,4.289998265E1,1.304212070E2,5.049062709E1,0.000000000E0,NaN,7.491715048E0,5.970344711E0
1.912113526E2,4.289998182E1,1.304212029E2,5.049062709E1,0.000000000E0,NaN,6.919737665E0,5.866203932E0
1.922113370E2,4.289998121E1,1.304211999E2,5.049062709E1,0.000000000E0,NaN,6.471112633E0,5.711106870E0
1.932113221E2,4.289998709E1,1.304212128E2,5.032844855E1,1.484012816E-1,NaN,6.246567399E0,5.130513467E0
1.942113073E2,4.289998734E1,1.304212147E2,5.015542838E1,4.035420520E-1,NaN,6.174218830E0,4.592505547E0
1.952112924E2,4.289998667E1,1.304212150E2,5.015204520E1,1.945374763E-1,NaN,6.124569633E0,4.268586705E0
1.962112777E2,4.289998543E1,1.304212165E2,5.021767774E1,5.368710304E-1,1.369709932E2,6.097800435E0,4.229881577E0
1.972112628E2,4.289998079E1,1.304212227E2,5.045093480E1,6.636140628E-1,1.365951410E2,6.186682143E0,4.103670822E0
1.982112480E2,4.289997551E1,1.304212271E2,5.070810730E1,5.625256992E-1,1.671352222E2,6.266744347E0,3.959881534E0
1.992112339E2,4.289997560E1,1.304212325E2,5.077520092E1,1.135930595E0,2.456333625E2,6.220091869E0,4.394382793E0
2.002112185E2,4.289997157E1,1.304212178E2,5.060315442E1,7.784108380E-1,2.482199165E2,6.388316421E0,4.586342377E0
2.012112042E2,4.289996637E1,1.304212011E2,5.055383147E1,4.322522577E-1,NaN,5.887010524E0,4.550136272E0
