"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.288059092E1,4.290019156E1,1.304216353E2,5.161845974E1,NaN,NaN,3.745735288E1,3.000440205E1
6.288230193E1,4.290019156E1,1.304216353E2,5.161845974E1,NaN,NaN,3.745735288E1,3.000440205E1
6.673269892E1,4.290014465E1,1.304217273E2,5.161317805E1,NaN,NaN,3.469451089E1,3.000000000E1
7.272614598E1,4.290012116E1,1.304217457E2,5.164606753E1,NaN,NaN,3.482963263E1,3.000000000E1
7.871990800E1,4.290012458E1,1.304217480E2,5.165554539E1,NaN,NaN,3.482920265E1,3.000000000E1
7.880803192E1,4.290012362E1,1.304217481E2,5.165729634E1,NaN,NaN,3.519827416E1,3.000000030E1
7.881323493E1,4.290012362E1,1.304217481E2,5.165729634E1,NaN,NaN,3.519948524E1,3.000000030E1
8.489747500E1,4.289996799E1,1.304217684E2,5.180927655E1,NaN,NaN,3.483471426E1,3.000000000E1
9.071434700E1,4.290019156E1,1.304216353E2,5.189965278E1,NaN,NaN,3.745735288E1,3.000000000E1
9.671105492E1,4.290002290E1,1.304215987E2,5.153855123E1,NaN,NaN,2.890305032E1,3.000000000E1
1.028840560E2,4.290002177E1,1.304213771E2,5.167256988E1,NaN,NaN,2.890787641E1,3.000000000E1
1.032276180E2,4.290002319E1,1.304213789E2,5.167447723E1,NaN,NaN,3.531950964E1,3.000001874E1
1.032335520E2,4.290002319E1,1.304213789E2,5.167447723E1,NaN,NaN,3.532097459E1,3.000001874E1
1.087099140E2,4.289994606E1,1.304214624E2,5.157415244E1,NaN,NaN,2.884102590E1,3.000000000E1
1.145798440E2,4.289989624E1,1.304214518E2,5.149185099E1,NaN,NaN,3.312036181E1,3.000000000E1
1.205882699E2,4.290019156E1,1.304216353E2,5.130832755E1,NaN,NaN,3.745735288E1,3.000000000E1
1.207059120E2,4.289990712E1,1.304216011E2,5.129272418E1,NaN,NaN,3.721997688E1,3.000000000E1
1.228190030E2,4.289990738E1,1.304216018E2,5.129272418E1,NaN,NaN,3.745618266E1,3.000000000E1
1.242825214E2,4.289999695E1,1.304216129E2,5.164299240E1,0.000000000E0,NaN,1.400000000E1,4.243267441E1
1.252825071E2,4.289997657E1,1.304216146E2,5.132365410E1,NaN,NaN,3.064911290E1,3.000000000E0
1.262824924E2,4.289995167E1,1.304216064E2,5.125470172E1,NaN,NaN,2.972026749E1,3.000000000E0
1.272824783E2,4.289993842E1,1.304216211E2,5.079010225E1,2.003252268E0,NaN,2.945864033E1,4.515275478E0
1.282824637E2,4.289992368E1,1.304216311E2,5.092222005E1,2.003252268E0,NaN,2.928245819E1,3.000000000E0
1.292824484E2,4.289991859E1,1.304216205E2,5.102720304E1,1.591379642E0,NaN,2.879219609E1,3.000000000E0
1.302824349E2,4.289991490E1,1.304216166E2,5.104685752E1,NaN,NaN,2.837667038E1,3.000000000E0
1.312824193E2,4.289990926E1,1.304216113E2,5.082628142E1,NaN,NaN,2.805088301E1,3.162512779E0
1.322824055E2,4.289989743E1,1.304216055E2,5.069819615E1,NaN,NaN,2.776484931E1,4.061587811E0
1.332823913E2,4.289989496E1,1.304215993E2,5.085733661E1,1.591379642E0,NaN,2.681768307E1,5.018719196E0
1.342823769E2,4.289990055E1,1.304215939E2,5.114724030E1,NaN,NaN,2.648544974E1,3.000000000E0
1.352823628E2,4.289989901E1,1.304215946E2,5.111407250E1,NaN,NaN,2.634257962E1,3.720751524E0
1.362823474E2,4.289989773E1,1.304215978E2,5.114290040E1,NaN,NaN,2.632273743E1,4.382575989E0
1.372823336E2,4.289989763E1,1.304216005E2,5.118968738E1,NaN,NaN,2.655383875E1,5.086912155E0
1.382823195E2,4.289989211E1,1.304216111E2,5.136085894E1,NaN,NaN,2.691526238E1,5.810358047E0
1.392823055E2,4.289988791E1,1.304216166E2,5.159857094E1,NaN,NaN,2.688491372E1,6.553060532E0
1.402822903E2,4.289987618E1,1.304216276E2,5.168237736E1,NaN,NaN,2.740880105E1,7.327733517E0
1.412822760E2,4.289987149E1,1.304216294E2,5.168237736E1,NaN,NaN,2.835213680E1,8.142789841E0
1.422822617E2,4.289986681E1,1.304216312E2,5.168237736E1,NaN,NaN,2.952569769E1,8.985802650E0
1.432822467E2,4.289986681E1,1.304216312E2,5.168237736E1,NaN,NaN,3.097597891E1,9.855993271E0
1.442822324E2,4.289986460E1,1.304216236E2,5.184800672E1,NaN,NaN,3.217548724E1,1.072402573E1
1.452822187E2,4.289987811E1,1.304216315E2,5.210851350E1,NaN,NaN,3.340219169E1,1.161274338E1
1.462822033E2,4.289987811E1,1.304216315E2,5.210851350E1,NaN,NaN,3.513584244E1,1.254116249E1
1.472821891E2,4.289987811E1,1.304216315E2,5.210851350E1,NaN,NaN,3.711019886E1,1.349196625E1
1.482821748E2,4.289987811E1,1.304216315E2,5.210851350E1,NaN,NaN,3.934621468E1,1.446509743E1
1.492821605E2,4.289987811E1,1.304216315E2,5.210851350E1,NaN,NaN,4.185570837E1,1.546041775E1
1.502821460E2,4.289987811E1,1.304216315E2,5.210851350E1,NaN,NaN,4.464294925E1,1.647773170E1
1.512821317E2,4.289988836E1,1.304216531E2,5.061032746E1,6.064633131E-1,NaN,3.982340824E1,1.616089439E1
1.522821171E2,4.289988836E1,1.304216531E2,5.061032750E1,6.064633131E-1,NaN,3.982340824E1,1.616089439E1
1.532821025E2,4.289996902E1,1.304216249E2,5.113596389E1,6.064633131E-1,NaN,3.621886991E1,3.000000000E0
1.542820884E2,4.289997439E1,1.304216488E2,5.116469858E1,6.064633131E-1,2.492610086E-15,3.353404271E1,3.000000000E0
1.552820745E2,4.289997100E1,1.304216580E2,5.109087653E1,1.243627429E0,NaN,3.026934561E1,3.000000000E0
1.562820593E2,4.289997176E1,1.304216546E2,5.131673180E1,1.350030899E0,NaN,2.901332709E1,3.000000000E0
1.572820455E2,4.289999657E1,1.304216053E2,5.144113762E1,1.350030899E0,NaN,2.548699384E1,3.000000000E0
1.582820239E2,4.289999953E1,1.304215978E2,5.136474598E1,1.032541394E0,NaN,2.491146916E1,3.000000000E0
1.592820083E2,4.290000591E1,1.304215756E2,5.136588439E1,1.032541394E0,NaN,2.393977511E1,3.000000000E0
1.602669950E2,4.290002098E1,1.304215593E2,5.132354177E1,1.029322147E0,NaN,2.287188156E1,3.000000000E0
1.612669801E2,4.289998600E1,1.304213843E2,5.140037212E1,1.152340889E0,NaN,1.682292479E1,3.000000000E0
1.622669656E2,4.289998141E1,1.304212438E2,5.140830125E1,1.152340889E0,NaN,1.400000000E1,3.000000000E0
1.632669513E2,4.289998152E1,1.304211922E2,5.123137658E1,9.452531338E-1,NaN,1.400000000E1,3.000000000E0
1.642669370E2,4.289999962E1,1.304211349E2,5.123137669E1,9.452531338E-1,3.600000000E2,1.518012499E1,3.000000000E0
1.652669233E2,4.289998130E1,1.304211202E2,5.085213950E1,6.425726414E-1,3.600000000E2,1.332435180E1,3.000000000E0
1.662669084E2,4.289997327E1,1.304211126E2,5.073544481E1,5.256397128E-1,8.643088196E-16,1.112073145E1,3.000000000E0
1.672668933E2,4.289998246E1,1.304210946E2,5.054648044E1,5.051360726E-1,2.224504031E-15,1.020782594E1,3.000000000E0
1.682668794E2,4.289999555E1,1.304210848E2,5.017290221E1,5.051360726E-1,3.600000000E2,9.744517166E0,3.000000000E0
1.692668654E2,4.289998899E1,1.304210826E2,5.011724833E1,3.628361225E-1,3.600000000E2,9.039456153E0,3.000000000E0
1.702668499E2,4.289998128E1,1.304210746E2,5.021265042E1,3.628361225E-1,2.605883982E-15,8.674122459E0,3.000000000E0
1.712668353E2,4.289998429E1,1.304210922E2,5.016718192E1,6.958615184E-1,1.730097429E-15,8.497418715E0,3.000000000E0
1.722668219E2,4.289999997E1,1.304211238E2,5.016718188E1,0.000000000E0,1.730097429E-15,7.960539155E0,1.089456671E1
1.732668068E2,4.289999613E1,1.304211232E2,5.016359128E1,7.317075444E-2,NaN,8.370303964E0,1.093187185E1
1.742667930E2,4.289996560E1,1.304211248E2,4.987394959E1,4.259086871E-2,NaN,2.187515147E1,1.135449395E1
1.752667779E2,4.289995323E1,1.304211255E2,4.986514697E1,1.014904341E-1,NaN,1.887925086E1,9.484293993E0
1.762667648E2,4.289994772E1,1.304211287E2,4.978615452E1,1.242843162E-1,NaN,1.744066618E1,8.606278681E0
1.772667491E2,4.289994123E1,1.304211273E2,4.961634647E1,1.194883710E-1,NaN,1.744067447E1,8.328618391E0
1.782667352E2,4.289996515E1,1.304211720E2,4.963638081E1,7.418874342E-2,NaN,1.681113285E1,8.205025940E0
1.792667212E2,4.289994180E1,1.304211326E2,4.961061145E1,0.000000000E0,NaN,1.706926449E1,8.071558821E0
1.802667058E2,4.289993961E1,1.304211284E2,4.971788228E1,5.664825238E-2,NaN,1.707608918E1,8.107248400E0
1.812666918E2,4.289993876E1,1.304211262E2,4.971866094E1,4.537912566E-2,NaN,1.618234618E1,7.397584134E0
1.822666768E2,4.289993673E1,1.304211231E2,4.976852827E1,4.780665430E-2,NaN,1.696765376E1,7.482960583E0
1.832666630E2,4.289993863E1,1.304211216E2,4.965547951E1,3.640600869E-1,NaN,1.711188914E1,7.321427164E0
1.842666477E2,4.289995569E1,1.304211743E2,4.938891490E1,1.198762001E0,5.557753153E1,1.949887786E1,9.614353614E0
1.852666337E2,4.289995706E1,1.304211755E2,4.922146883E1,1.404833244E0,6.989616914E1,1.517688794E1,1.180287616E1
1.862666194E2,4.289996025E1,1.304211920E2,4.887044299E1,1.412287926E0,7.273316358E1,1.546734691E1,1.105255309E1
1.872666053E2,4.289996076E1,1.304211953E2,4.854203405E1,2.719778432E-1,1.279381462E2,1.559237049E1,1.110062408E1
1.882665905E2,4.289995544E1,1.304211824E2,4.880584669E1,7.710306968E-1,2.247517140E2,1.329431712E1,1.118750645E1
1.892665762E2,4.289995283E1,1.304211743E2,4.882596011E1,1.051906889E0,2.359146821E2,1.353379587E1,1.049204786E1
