"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.332900521E2,4.290017386E1,1.304215538E2,5.152681835E1,0.000000000E0,NaN,9.166719737E0,3.835695648E1
2.342900527E2,4.290017330E1,1.304215657E2,5.135146956E1,0.000000000E0,NaN,7.669037450E0,3.791878128E1
2.352900525E2,4.290017386E1,1.304215634E2,5.131453271E1,0.000000000E0,NaN,7.621519866E0,6.606898499E1
2.392900535E2,4.290017376E1,1.304215714E2,5.131042903E1,0.000000000E0,NaN,1.184119601E1,1.093551483E2
2.412900531E2,4.290017373E1,1.304215742E2,5.131042862E1,NaN,NaN,1.211499879E1,1.399851837E2
2.422900530E2,4.290017301E1,1.304215736E2,5.131042862E1,0.000000000E0,NaN,1.263591631E1,1.265981369E2
2.472900540E2,4.290017351E1,1.304215700E2,5.131042862E1,NaN,NaN,1.262599299E1,5.534810791E2
2.482900546E2,4.290017356E1,1.304215707E2,5.131042862E1,NaN,NaN,1.294609037E1,4.950029907E2
2.492900541E2,4.290018443E1,1.304215565E2,5.131042862E1,NaN,NaN,9.559482913E0,7.908974609E2
2.582900559E2,4.290017356E1,1.304215631E2,5.131042862E1,NaN,NaN,1.331326183E1,7.848330498E0
2.666701380E2,4.290015713E1,1.304215731E2,5.160344663E1,NaN,NaN,2.331445743E1,3.000000000E1
2.685037789E2,4.290015670E1,1.304215734E2,5.160523000E1,NaN,NaN,2.576066498E1,3.000011494E1
2.685151609E2,4.290015670E1,1.304215734E2,5.160523000E1,NaN,NaN,2.576075806E1,3.000011494E1
2.727196909E2,4.290013118E1,1.304215703E2,5.155944568E1,NaN,NaN,1.954184248E1,3.000000000E1
2.787397629E2,4.290014159E1,1.304215839E2,5.149927432E1,NaN,NaN,2.325642817E1,3.000000000E1
