"Time (s)","X (hPa)"
1.743731765E2,1.004410782E3
1.754459475E2,1.004410858E3
1.765187415E2,1.004410858E3
1.775914955E2,1.004410858E3
1.786642515E2,1.004410858E3
1.797369925E2,1.004411011E3
1.808097455E2,1.004411011E3
1.818824985E2,1.004410553E3
1.829552195E2,1.004410400E3
1.840280025E2,1.004409943E3
1.851007425E2,1.004409790E3
1.861734335E2,1.004409790E3
1.872461165E2,1.004409790E3
1.883188755E2,1.004409943E3
1.893915625E2,1.004410324E3
1.904642595E2,1.004410629E3
1.915369165E2,1.004410782E3
1.926095605E2,1.004410782E3
1.936821825E2,1.004410858E3
1.947548315E2,1.004410858E3
1.958274765E2,1.004411240E3
1.969000805E2,1.004410858E3
1.979727215E2,1.004410858E3
1.990454025E2,1.004410629E3
2.001181205E2,1.004410629E3
2.011907785E2,1.004410172E3
2.022634185E2,1.004410095E3
2.033360865E2,1.004410095E3
2.044087775E2,1.004410400E3
2.054814715E2,1.004410629E3
2.065542065E2,1.004411697E3
2.076268765E2,1.004411850E3
2.086995605E2,1.004411850E3
2.097722645E2,1.004411621E3
2.108449295E2,1.004411621E3
2.119176215E2,1.004410324E3
2.129903015E2,1.004408722E3
2.140630425E2,1.004408035E3
2.151357405E2,1.004407043E3
2.162084595E2,1.004405975E3
2.172812125E2,1.004405975E3
2.183539305E2,1.004406128E3
2.194266535E2,1.004406738E3
2.204994005E2,1.004407043E3
2.215720825E2,1.004407654E3
2.226447795E2,1.004407883E3
2.237175325E2,1.004408417E3
2.247902815E2,1.004408646E3
2.258630045E2,1.004408951E3
2.269356995E2,1.004409103E3
2.280083575E2,1.004409332E3
2.290810605E2,1.004409485E3
2.301537635E2,1.004409561E3
2.312264475E2,1.004410400E3
2.322991225E2,1.004411392E3
2.333717725E2,1.004412384E3
2.344444775E2,1.004413528E3
2.355172025E2,1.004414215E3
2.365899025E2,1.004414749E3
2.376625895E2,1.004414749E3
2.387352575E2,1.004414368E3
2.398079085E2,1.004413910E3
2.408805805E2,1.004413528E3
2.419532355E2,1.004412842E3
2.430259275E2,1.004412842E3
2.440986155E2,1.004413071E3
2.451713085E2,1.004413528E3
2.462439805E2,1.004414215E3
2.473166635E2,1.004415054E3
2.483893675E2,1.004415894E3
2.494620655E2,1.004416733E3
2.505347175E2,1.004417725E3
2.516074225E2,1.004418411E3
2.526800435E2,1.004418869E3
2.537527385E2,1.004419785E3
2.548254455E2,1.004420624E3
2.558981265E2,1.004422150E3
2.569707845E2,1.004424057E3
2.580434535E2,1.004425735E3
2.591161355E2,1.004428101E3
2.601888175E2,1.004429779E3
2.612614585E2,1.004430771E3
2.623341455E2,1.004431152E3
2.634067705E2,1.004431686E3
2.644793955E2,1.004431839E3
2.655520575E2,1.004433289E3
2.666247465E2,1.004433365E3
2.676974225E2,1.004434433E3
2.687700695E2,1.004435272E3
2.698427125E2,1.004435425E3
2.709153835E2,1.004435654E3
2.719880615E2,1.004436035E3
2.730606645E2,1.004436951E3
2.741332875E2,1.004437561E3
2.752059175E2,1.004438782E3
2.762785445E2,1.004439468E3
2.773512025E2,1.004441071E3
2.784238515E2,1.004441376E3
2.794964565E2,1.004442368E3
