"Time (s)","X (hPa)"
1.411433200E2,1.004623871E3
1.422161720E2,1.004624100E3
1.432889880E2,1.004624710E3
1.443618330E2,1.004625244E3
1.454346660E2,1.004625320E3
1.465075980E2,1.004625931E3
1.475805250E2,1.004626389E3
1.486534030E2,1.004627838E3
1.497263160E2,1.004629364E3
1.507992550E2,1.004630585E3
1.518721660E2,1.004631271E3
1.529450510E2,1.004631271E3
1.540178960E2,1.004631271E3
1.550907480E2,1.004631653E3
1.561635720E2,1.004631653E3
1.572364120E2,1.004631653E3
1.583093230E2,1.004631882E3
1.593821690E2,1.004631882E3
1.604550040E2,1.004629517E3
1.615278070E2,1.004628830E3
1.626005840E2,1.004628220E3
1.636733850E2,1.004627686E3
1.647461790E2,1.004627686E3
1.658189850E2,1.004628448E3
1.668918130E2,1.004628906E3
1.679646240E2,1.004629517E3
1.690374960E2,1.004629898E3
1.701103780E2,1.004630737E3
1.711832680E2,1.004631271E3
1.722561610E2,1.004631882E3
1.733290720E2,1.004632874E3
1.744019310E2,1.004633560E3
1.754748400E2,1.004634094E3
1.765476520E2,1.004634933E3
1.776204590E2,1.004635620E3
1.786933230E2,1.004636841E3
1.797662170E2,1.004638214E3
1.808391170E2,1.004640045E3
1.819120050E2,1.004641953E3
1.829849260E2,1.004643402E3
1.840577990E2,1.004644012E3
1.851306680E2,1.004644623E3
1.862035590E2,1.004644928E3
1.872764600E2,1.004645767E3
1.883493260E2,1.004646378E3
1.894222100E2,1.004647217E3
1.904950620E2,1.004647598E3
1.915678890E2,1.004648056E3
1.926406920E2,1.004648209E3
1.937134750E2,1.004648285E3
1.947863510E2,1.004648514E3
1.958591820E2,1.004648285E3
1.969320040E2,1.004648743E3
1.980048670E2,1.004648666E3
1.990777270E2,1.004648743E3
2.001506200E2,1.004649353E3
2.012234810E2,1.004649887E3
2.022963290E2,1.004649963E3
2.033691410E2,1.004650192E3
2.044419920E2,1.004650421E3
2.055148510E2,1.004650803E3
2.065876890E2,1.004651260E3
2.076605380E2,1.004651794E3
2.087333880E2,1.004652405E3
2.098062540E2,1.004652710E3
2.108791230E2,1.004652710E3
2.119519830E2,1.004652710E3
2.130248640E2,1.004652710E3
2.140977100E2,1.004653473E3
2.151705790E2,1.004653549E3
2.162434460E2,1.004653931E3
2.173163360E2,1.004653931E3
2.183892020E2,1.004653244E3
2.194620390E2,1.004651642E3
2.205348510E2,1.004650803E3
2.216077220E2,1.004650192E3
2.226806080E2,1.004649582E3
2.237535130E2,1.004649582E3
2.248263850E2,1.004649887E3
2.258992890E2,1.004650574E3
2.269721580E2,1.004651031E3
2.280450420E2,1.004651642E3
2.291179210E2,1.004652481E3
2.301907820E2,1.004652939E3
2.312636680E2,1.004653473E3
2.323365380E2,1.004653702E3
2.334094380E2,1.004654007E3
2.344823180E2,1.004654541E3
2.355552330E2,1.004655228E3
2.366281700E2,1.004655609E3
2.377010720E2,1.004656448E3
2.387739410E2,1.004657135E3
2.398468180E2,1.004657898E3
2.409197270E2,1.004658737E3
2.419926400E2,1.004659576E3
2.430655180E2,1.004659576E3
2.441383920E2,1.004658813E3
2.452112590E2,1.004657669E3
2.462841920E2,1.004656219E3
2.473571150E2,1.004655380E3
2.484300310E2,1.004654999E3
2.495029300E2,1.004654999E3
2.505758870E2,1.004654999E3
2.516488630E2,1.004654999E3
2.527218170E2,1.004655151E3
2.537947350E2,1.004655151E3
2.548676550E2,1.004655151E3
2.559406220E2,1.004655838E3
2.570135910E2,1.004655991E3
2.580865500E2,1.004655991E3
2.591595160E2,1.004655991E3
2.602325240E2,1.004655991E3
2.613054870E2,1.004655991E3
2.623783840E2,1.004656219E3
2.634512760E2,1.004656219E3
2.645241510E2,1.004657669E3
2.655970350E2,1.004658585E3
2.666698970E2,1.004659348E3
2.677427430E2,1.004660721E3
2.688156120E2,1.004661713E3
2.698884960E2,1.004661789E3
2.709613570E2,1.004661789E3
2.720342260E2,1.004661942E3
2.731071170E2,1.004662399E3
2.741799840E2,1.004663239E3
2.752528750E2,1.004663849E3
2.763257680E2,1.004664078E3
2.773986410E2,1.004664917E3
2.784715420E2,1.004664917E3
2.795444220E2,1.004664230E3
2.806172540E2,1.004663849E3
2.816901100E2,1.004663620E3
2.827629500E2,1.004663620E3
2.838358050E2,1.004663773E3
2.849086580E2,1.004664307E3
2.859815050E2,1.004665070E3
2.870543540E2,1.004665909E3
2.881271960E2,1.004666595E3
2.892000430E2,1.004666595E3
