"Time (s)","X (hPa)"
1.014195240E2,1.004677353E3
1.024923160E2,1.004678116E3
1.035650960E2,1.004679184E3
1.046378780E2,1.004679871E3
1.057106780E2,1.004680405E3
1.067834290E2,1.004681320E3
1.078561430E2,1.004681702E3
1.089288520E2,1.004682159E3
1.100015930E2,1.004682541E3
1.110743650E2,1.004682846E3
1.121471020E2,1.004683609E3
1.132199040E2,1.004683990E3
1.142926750E2,1.004684830E3
1.153654290E2,1.004686356E3
1.164381830E2,1.004687576E3
1.175109300E2,1.004688492E3
1.185836740E2,1.004689789E3
1.196564040E2,1.004691010E3
1.207291630E2,1.004691467E3
1.218019250E2,1.004692078E3
1.228746450E2,1.004692612E3
1.239473150E2,1.004693527E3
1.250200380E2,1.004694214E3
1.260927820E2,1.004694214E3
1.271655310E2,1.004693909E3
1.282382860E2,1.004693909E3
1.293110350E2,1.004693069E3
1.303837800E2,1.004691772E3
1.314565340E2,1.004691620E3
1.325293390E2,1.004691391E3
1.336021420E2,1.004691238E3
1.346748990E2,1.004691238E3
1.357476670E2,1.004692230E3
1.368204150E2,1.004692917E3
1.378931560E2,1.004693985E3
1.389658940E2,1.004694748E3
1.400386090E2,1.004695435E3
1.411113680E2,1.004696426E3
1.421841260E2,1.004697113E3
1.432569320E2,1.004697571E3
1.443297370E2,1.004698563E3
1.454025170E2,1.004698715E3
1.464752860E2,1.004699020E3
1.475480630E2,1.004699020E3
1.486208310E2,1.004700470E3
1.496936340E2,1.004701309E3
1.507664520E2,1.004702301E3
1.518392910E2,1.004703140E3
1.529121250E2,1.004703445E3
1.539849230E2,1.004703445E3
1.550577500E2,1.004702988E3
1.561306070E2,1.004702988E3
1.572034330E2,1.004703217E3
1.582762840E2,1.004704056E3
1.593491230E2,1.004704208E3
1.604219730E2,1.004705353E3
1.614947890E2,1.004705887E3
1.625676040E2,1.004705963E3
1.636404640E2,1.004705963E3
1.647133460E2,1.004705887E3
1.657861580E2,1.004705887E3
1.668589630E2,1.004706726E3
1.679317700E2,1.004706955E3
1.690045800E2,1.004707184E3
1.700774120E2,1.004707642E3
1.711502480E2,1.004708099E3
1.722231350E2,1.004708862E3
1.732959990E2,1.004709549E3
1.743688750E2,1.004710388E3
1.754417320E2,1.004711685E3
1.765146010E2,1.004713287E3
1.775874760E2,1.004714508E3
1.786603240E2,1.004715347E3
1.797331720E2,1.004717255E3
1.808060250E2,1.004717560E3
1.818788770E2,1.004718475E3
1.829517590E2,1.004719162E3
1.840246290E2,1.004720306E3
1.850974710E2,1.004721069E3
1.861702850E2,1.004721909E3
1.872431500E2,1.004723206E3
1.883160060E2,1.004723358E3
1.893888670E2,1.004723358E3
1.904617490E2,1.004723816E3
1.915346060E2,1.004723816E3
1.926074720E2,1.004724426E3
1.936803430E2,1.004724731E3
1.947532260E2,1.004725876E3
1.958260760E2,1.004725952E3
1.968989290E2,1.004726562E3
1.979717480E2,1.004727631E3
1.990445540E2,1.004728622E3
2.001174010E2,1.004729919E3
2.011902710E2,1.004730530E3
2.022631640E2,1.004731598E3
2.033360380E2,1.004731674E3
2.044089050E2,1.004731979E3
2.054817880E2,1.004733353E3
2.065546410E2,1.004733887E3
2.076274980E2,1.004734802E3
2.087003230E2,1.004735260E3
2.097731670E2,1.004736481E3
2.108460020E2,1.004736481E3
2.119188450E2,1.004737320E3
2.129916800E2,1.004737320E3
2.140644910E2,1.004738541E3
2.151373190E2,1.004739609E3
2.162100960E2,1.004740829E3
2.172828860E2,1.004741745E3
2.183556740E2,1.004741745E3
2.194284300E2,1.004741364E3
2.205012180E2,1.004739990E3
2.215740070E2,1.004738846E3
2.226468120E2,1.004738617E3
2.237196380E2,1.004738617E3
2.247924070E2,1.004738846E3
2.258651880E2,1.004739456E3
2.269379860E2,1.004740448E3
2.280107920E2,1.004741058E3
2.290835640E2,1.004741745E3
2.301563790E2,1.004742584E3
2.312291840E2,1.004743347E3
2.323020370E2,1.004744720E3
2.333748730E2,1.004746628E3
2.344477160E2,1.004747849E3
2.355205280E2,1.004749298E3
2.365933250E2,1.004750900E3
2.376661350E2,1.004752045E3
2.387389230E2,1.004752502E3
2.398117420E2,1.004752655E3
2.408845340E2,1.004753494E3
2.419573170E2,1.004753494E3
2.430301400E2,1.004754105E3
2.441029960E2,1.004754410E3
2.451757950E2,1.004755402E3
2.462486070E2,1.004756241E3
2.473214290E2,1.004757538E3
2.483942110E2,1.004757996E3
2.494670200E2,1.004758835E3
2.505398440E2,1.004760056E3
2.516126730E2,1.004760818E3
2.526855010E2,1.004761734E3
2.537583290E2,1.004762573E3
2.548311720E2,1.004763412E3
2.559039770E2,1.004764404E3
2.569768200E2,1.004765244E3
2.580496090E2,1.004766083E3
2.591224130E2,1.004766922E3
2.601952400E2,1.004768295E3
2.612680410E2,1.004769669E3
2.623408630E2,1.004771194E3
2.634136540E2,1.004772873E3
2.644864000E2,1.004774170E3
2.655591720E2,1.004775009E3
2.666319480E2,1.004775162E3
2.677047760E2,1.004776001E3
2.687776270E2,1.004776230E3
2.698504740E2,1.004776917E3
2.709233040E2,1.004778137E3
2.719961340E2,1.004779892E3
2.730688940E2,1.004781494E3
2.741416910E2,1.004781570E3
2.752145080E2,1.004782333E3
2.762873440E2,1.004782944E3
2.773602040E2,1.004783783E3
2.784330200E2,1.004784470E3
2.795058490E2,1.004785080E3
2.805787140E2,1.004786377E3
2.816515260E2,1.004787445E3
2.827243340E2,1.004788055E3
2.837971350E2,1.004788818E3
2.848700280E2,1.004789886E3
