"Time (s)","X (hPa)"
1.722719528E2,1.004727478E3
1.733450488E2,1.004728470E3
1.744180878E2,1.004729156E3
1.754911518E2,1.004729156E3
1.765642028E2,1.004729156E3
1.776372638E2,1.004728851E3
1.787103028E2,1.004728851E3
1.797833478E2,1.004728012E3
1.808564798E2,1.004727783E3
1.819295688E2,1.004726410E3
1.830026228E2,1.004724731E3
1.840756588E2,1.004724197E3
1.851486478E2,1.004723587E3
1.862216808E2,1.004723587E3
1.872947578E2,1.004723587E3
1.883678708E2,1.004724197E3
1.894409618E2,1.004725113E3
1.905139878E2,1.004725876E3
1.915870208E2,1.004725876E3
1.926600398E2,1.004726181E3
1.937331128E2,1.004726791E3
1.948061608E2,1.004727173E3
1.958792078E2,1.004727859E3
1.969522108E2,1.004728928E3
1.980251878E2,1.004729919E3
1.990982298E2,1.004730759E3
2.001712618E2,1.004730835E3
2.012442718E2,1.004730835E3
2.023173148E2,1.004730835E3
2.033903358E2,1.004730377E3
2.044633838E2,1.004729919E3
2.055364238E2,1.004729767E3
2.066094508E2,1.004729767E3
2.076824738E2,1.004729767E3
2.087554588E2,1.004729996E3
2.098284598E2,1.004730148E3
2.109014638E2,1.004730377E3
2.119745148E2,1.004730835E3
2.130475378E2,1.004731216E3
2.141205708E2,1.004731369E3
2.151936108E2,1.004731674E3
2.162666558E2,1.004732513E3
2.173397308E2,1.004733505E3
2.184127958E2,1.004734344E3
2.194858798E2,1.004735260E3
2.205589658E2,1.004735870E3
2.216320498E2,1.004735870E3
2.227051328E2,1.004735031E3
2.237782298E2,1.004734192E3
2.248512898E2,1.004733353E3
2.259243548E2,1.004732513E3
2.269974088E2,1.004732056E3
2.280704488E2,1.004732056E3
2.291434848E2,1.004732437E3
2.302164788E2,1.004732819E3
2.312894958E2,1.004733505E3
2.323625608E2,1.004734116E3
2.334356158E2,1.004734573E3
2.345086688E2,1.004735031E3
