"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.227374940E2,4.289993315E1,1.304214714E2,5.150125927E1,NaN,NaN,2.983640572E1,3.000000000E1
1.285946730E2,4.289951651E1,1.304218814E2,5.178958871E1,NaN,NaN,6.585264530E1,3.000000000E1
1.347249560E2,4.289997309E1,1.304215136E2,5.170085526E1,NaN,NaN,2.890897664E1,3.000000000E1
1.407430720E2,4.290019156E1,1.304216353E2,5.154479884E1,NaN,NaN,3.745735288E1,3.000000000E1
1.457894890E2,4.289989241E1,1.304214686E2,5.119428542E1,NaN,NaN,2.886771116E1,3.000000000E1
1.517728480E2,4.290021770E1,1.304213308E2,5.141474490E1,3.849021494E-1,NaN,4.516585214E1,3.000000000E1
1.577422111E2,4.290004958E1,1.304213644E2,5.137644144E1,4.523406327E-1,NaN,2.295466857E1,3.000000000E1
1.647438700E2,4.290003118E1,1.304215428E2,5.159653760E1,NaN,NaN,2.413223216E1,3.000000000E1
1.707417580E2,4.290004913E1,1.304215130E2,5.106659180E1,NaN,NaN,2.478577867E1,3.000000000E1
1.767280680E2,4.289999072E1,1.304214842E2,5.103665533E1,1.017237663E0,NaN,2.345244671E1,3.000000000E1
1.782993838E2,4.290001676E1,1.304213939E2,5.069805208E1,8.298566341E-1,NaN,2.603764927E1,3.000000000E0
1.792993722E2,4.290002423E1,1.304213939E2,5.069805217E1,8.298566341E-1,1.169224094E-15,2.603764927E1,3.000000000E0
1.802993630E2,4.290003195E1,1.304213918E2,5.068095656E1,7.038591504E-1,3.600000000E2,2.569977216E1,3.000000000E0
1.812993506E2,4.289994362E1,1.304211543E2,5.076847021E1,2.299977411E0,2.644357438E2,6.733386697E1,3.000000000E0
1.822603390E2,4.289994435E1,1.304211645E2,5.076780892E1,0.000000000E0,NaN,3.604125925E1,3.000000000E0
1.832603266E2,4.289999851E1,1.304210906E2,5.075560729E1,8.957444460E-2,NaN,2.561039001E1,3.000000000E0
1.842603152E2,4.289999851E1,1.304210906E2,5.075560729E1,0.000000000E0,9.970392458E1,1.944815275E1,3.000000000E0
1.852603035E2,4.290001937E1,1.304211117E2,5.013323842E1,2.533618805E-1,NaN,1.944815275E1,3.000000000E0
1.862602907E2,4.290003333E1,1.304211316E2,5.004534980E1,0.000000000E0,NaN,1.587178644E1,3.000000000E0
1.872602789E2,4.290003333E1,1.304211316E2,5.004534980E1,0.000000000E0,NaN,6.299998068E1,3.000000000E0
1.882602674E2,4.290003050E1,1.304211606E2,4.985137199E1,2.124392155E-1,NaN,1.544331251E1,3.000000000E0
1.892602553E2,4.290005027E1,1.304211784E2,4.983327579E1,0.000000000E0,NaN,1.137359053E1,3.000000000E0
1.902602432E2,4.290004519E1,1.304211914E2,4.977441138E1,4.440312060E-2,NaN,9.547229398E0,3.099736676E0
1.912602314E2,4.290003574E1,1.304212259E2,4.968722212E1,1.030185782E-1,NaN,1.928709840E1,3.695258554E0
1.922602192E2,4.290004422E1,1.304212374E2,4.957186592E1,2.301500971E-1,NaN,1.933549320E1,3.957102221E0
1.932602072E2,4.290002200E1,1.304212456E2,4.914550167E1,2.924309118E-1,NaN,1.918153055E1,4.368593567E0
1.942601959E2,4.290000786E1,1.304212567E2,4.896520165E1,6.502723703E-1,6.942655271E1,1.793226454E1,4.243702801E0
1.952601833E2,4.290002150E1,1.304212481E2,4.908335565E1,4.661893700E-1,NaN,1.480153247E1,4.563481466E0
1.962601720E2,4.290000594E1,1.304212373E2,4.900016079E1,2.112629888E-1,NaN,1.661669953E1,4.952446525E0
1.972601594E2,4.290000336E1,1.304212190E2,4.920814928E1,2.953503983E-1,NaN,1.662868484E1,5.262060258E0
1.982601480E2,4.289999663E1,1.304212180E2,4.940264833E1,3.736499677E-1,NaN,1.702783387E1,5.308374157E0
1.992601351E2,4.289999319E1,1.304212156E2,4.960980316E1,1.360146694E-1,NaN,1.702783421E1,5.283836799E0
2.002601235E2,4.289998733E1,1.304212204E2,4.981392267E1,8.973785916E-2,NaN,1.702783421E1,5.682415327E0
2.012601116E2,4.289998150E1,1.304212298E2,4.976404365E1,1.610394017E-2,NaN,1.602508213E1,5.352633254E0
2.022601001E2,4.289997350E1,1.304212375E2,4.998487060E1,1.740201156E-1,NaN,1.696334290E1,5.045469612E0
2.032600875E2,4.289997349E1,1.304212375E2,5.000990071E1,0.000000000E0,NaN,1.551088897E1,5.624850405E0
2.042600758E2,4.289997348E1,1.304212375E2,5.000990071E1,0.000000000E0,NaN,1.217823134E1,6.039560672E0
2.052600633E2,4.289997348E1,1.304212375E2,5.000990071E1,0.000000000E0,NaN,1.217823551E1,6.091496278E0
2.062600513E2,4.289997146E1,1.304212474E2,4.995621444E1,1.897677658E-2,NaN,1.201659395E1,5.993566266E0
2.072600400E2,4.289997463E1,1.304212634E2,4.999393564E1,3.160313996E-2,NaN,1.162645554E1,5.993640157E0
2.082600280E2,4.289997477E1,1.304212640E2,4.997790545E1,0.000000000E0,NaN,1.162645990E1,6.066193394E0
2.092600163E2,4.289997507E1,1.304212638E2,4.997790545E1,0.000000000E0,NaN,1.162646223E1,6.462025110E0
2.102600044E2,4.289997491E1,1.304212637E2,4.997790545E1,0.000000000E0,NaN,1.148351998E1,6.760925495E0
2.112599916E2,4.289997208E1,1.304212682E2,5.004629649E1,0.000000000E0,NaN,1.130242732E1,6.448136028E0
2.122599800E2,4.289996921E1,1.304212700E2,5.004629649E1,0.000000000E0,NaN,9.561742389E0,6.557583694E0
2.132599690E2,4.289997523E1,1.304212736E2,5.014663235E1,3.853983376E-2,NaN,8.374122992E0,6.638550765E0
2.142599568E2,4.289996383E1,1.304212810E2,5.023111588E1,6.753445600E-2,NaN,1.834598312E1,6.524257390E0
2.152599446E2,4.289996692E1,1.304212856E2,5.007845837E1,3.161672009E-1,NaN,1.804517585E1,6.366931090E0
2.162599318E2,4.289996688E1,1.304213022E2,4.991192713E1,6.006564346E-1,9.222428876E1,1.787685140E1,6.341100565E0
2.172599202E2,4.289997126E1,1.304213191E2,4.977468401E1,1.181014909E0,7.634349045E1,1.782896798E1,5.903677466E0
2.182599086E2,4.289997460E1,1.304213386E2,4.976953131E1,1.491348976E0,8.155803327E1,1.794447881E1,5.645351340E0
2.192598962E2,4.289999365E1,1.304214232E2,4.975361732E1,1.611858958E0,8.372971567E1,1.497565608E1,4.921460651E0
2.202598850E2,4.289999567E1,1.304214105E2,5.007993533E1,2.076094485E-1,NaN,1.520783786E1,5.743118823E0
2.212598773E2,4.289999177E1,1.304213603E2,5.026614255E1,7.515274605E-1,6.947036511E1,1.774420717E1,5.581176409E0
2.222598597E2,4.289999209E1,1.304213497E2,5.017969121E1,0.000000000E0,NaN,1.752030074E1,5.512252968E0
2.232598490E2,4.289999576E1,1.304212689E2,5.025412928E1,1.200991718E-1,NaN,5.150987382E1,5.439519844E0
2.242598366E2,4.289999197E1,1.304213276E2,5.025412928E1,0.000000000E0,NaN,1.726670835E1,5.024995779E0
2.252598240E2,4.289999925E1,1.304213301E2,5.025412928E1,0.000000000E0,NaN,1.285122519E1,5.095251514E0
2.262598124E2,4.289999696E1,1.304213316E2,5.025412928E1,0.000000000E0,NaN,1.078303052E1,5.226505203E0
2.272598008E2,4.289999682E1,1.304213244E2,5.028849119E1,0.000000000E0,NaN,9.532480745E0,5.255499096E0
2.282597889E2,4.289999682E1,1.304213244E2,5.028849119E1,0.000000000E0,NaN,9.530585147E0,5.314719207E0
2.292597767E2,4.289999682E1,1.304213244E2,5.028849119E1,0.000000000E0,NaN,9.530663221E0,5.439972576E0
2.302597649E2,4.289999765E1,1.304213198E2,5.045061107E1,6.676621265E-2,NaN,9.489165596E0,5.380531929E0
2.312597530E2,4.289999479E1,1.304213046E2,5.043587434E1,7.354421371E-2,NaN,8.624592225E0,5.243200737E0
2.322597409E2,4.289999930E1,1.304212773E2,5.029790235E1,1.265467155E-1,NaN,1.855567862E1,5.104774148E0
2.332597286E2,4.290000050E1,1.304212665E2,5.033529788E1,1.782091541E-1,NaN,1.862205758E1,5.103675299E0
2.342597166E2,4.289999915E1,1.304212502E2,5.035949892E1,6.165998767E-1,NaN,1.821893802E1,4.866407585E0
2.352597051E2,4.289999010E1,1.304212387E2,5.023896553E1,1.171734630E0,2.419347298E2,1.711613441E1,5.223909477E0
2.362596934E2,4.289998653E1,1.304212494E2,5.020997212E1,6.326497311E-1,2.363334942E2,1.665142264E1,5.006593502E0
2.372596805E2,4.289999665E1,1.304213224E2,5.031041730E1,3.736308995E-1,NaN,1.466083783E1,4.862605182E0
