"Time (s)","X (hPa)"
1.776633323E2,1.004426575E3
1.787362503E2,1.004425049E3
1.798091663E2,1.004423904E3
1.808820553E2,1.004422379E3
1.819549863E2,1.004421158E3
1.830278523E2,1.004421082E3
1.841006683E2,1.004420929E3
1.851735063E2,1.004420700E3
1.862463863E2,1.004420013E3
1.873192703E2,1.004419861E3
1.883920983E2,1.004419403E3
1.894649553E2,1.004418793E3
1.905378673E2,1.004417953E3
1.916107463E2,1.004417953E3
1.926835913E2,1.004418106E3
1.937564793E2,1.004418106E3
1.948293373E2,1.004417572E3
1.959021753E2,1.004416122E3
1.969750093E2,1.004414215E3
1.980479223E2,1.004412537E3
1.991207663E2,1.004411621E3
2.001936173E2,1.004410400E3
2.012664583E2,1.004410172E3
2.023393083E2,1.004409943E3
2.034121703E2,1.004409790E3
2.044851033E2,1.004409332E3
2.055579863E2,1.004408722E3
2.066308683E2,1.004408112E3
2.077037623E2,1.004407883E3
2.087766693E2,1.004407272E3
2.098495783E2,1.004406738E3
2.109224893E2,1.004406204E3
2.119953743E2,1.004406128E3
2.130682393E2,1.004406204E3
2.141410943E2,1.004406128E3
2.152139073E2,1.004405975E3
2.162867563E2,1.004405136E3
2.173595983E2,1.004403381E3
2.184325033E2,1.004402313E3
2.195053573E2,1.004401093E3
2.205782353E2,1.004400101E3
2.216510843E2,1.004399490E3
2.227239233E2,1.004399185E3
2.237968013E2,1.004399033E3
2.248696633E2,1.004398727E3
2.259425223E2,1.004398346E3
2.270153753E2,1.004398117E3
2.280881863E2,1.004397583E3
2.291610313E2,1.004397049E3
2.302338943E2,1.004396896E3
2.313066973E2,1.004396896E3
2.323795033E2,1.004397278E3
2.334522703E2,1.004397964E3
2.345250843E2,1.004397964E3
