"Time (s)","X (hPa)"
1.003444682E2,1.004212341E3
1.014169692E2,1.004212341E3
1.024894582E2,1.004212265E3
1.035619332E2,1.004211807E3
1.046344122E2,1.004211655E3
1.057068932E2,1.004211044E3
1.067793612E2,1.004210663E3
1.078518102E2,1.004210663E3
1.089242682E2,1.004210739E3
1.099967092E2,1.004211273E3
1.110691532E2,1.004211578E3
1.121415922E2,1.004212036E3
1.132140102E2,1.004213104E3
1.142864472E2,1.004215622E3
1.153588652E2,1.004217911E3
1.164312862E2,1.004219818E3
1.175037362E2,1.004221802E3
1.185761992E2,1.004223175E3
1.196486822E2,1.004224014E3
1.207211902E2,1.004224701E3
1.217937042E2,1.004224930E3
1.228662422E2,1.004226151E3
1.239387552E2,1.004226227E3
1.250112402E2,1.004226761E3
1.260837222E2,1.004226990E3
1.271562082E2,1.004227219E3
1.282286982E2,1.004227219E3
1.293011922E2,1.004227600E3
1.303737182E2,1.004228287E3
1.314462232E2,1.004228287E3
1.325187282E2,1.004228897E3
1.335912612E2,1.004229355E3
1.346638072E2,1.004229507E3
1.357363732E2,1.004229355E3
1.368089292E2,1.004229355E3
1.378814922E2,1.004229355E3
1.389540682E2,1.004229279E3
1.400266742E2,1.004228973E3
1.410992872E2,1.004228973E3
1.421718712E2,1.004229507E3
1.432444682E2,1.004229813E3
1.443170132E2,1.004230194E3
1.453895282E2,1.004230194E3
1.464620812E2,1.004229965E3
1.475346292E2,1.004228287E3
1.486071052E2,1.004226761E3
1.496795922E2,1.004225159E3
1.507520992E2,1.004224701E3
1.518246392E2,1.004224701E3
1.528972102E2,1.004225540E3
1.539697852E2,1.004227371E3
1.550423462E2,1.004229126E3
1.561148872E2,1.004231033E3
1.571874322E2,1.004232635E3
1.582599782E2,1.004232635E3
1.593325352E2,1.004232635E3
1.604050972E2,1.004231873E3
1.614776512E2,1.004230957E3
1.625502162E2,1.004230347E3
1.636227282E2,1.004230347E3
1.646952642E2,1.004230423E3
1.657678262E2,1.004231186E3
1.668403642E2,1.004232712E3
1.679128322E2,1.004234390E3
1.689853272E2,1.004235840E3
1.700578602E2,1.004237289E3
1.711304162E2,1.004238586E3
1.722029202E2,1.004238586E3
1.732753452E2,1.004238815E3
1.743478132E2,1.004238815E3
1.754202912E2,1.004239960E3
1.764927482E2,1.004239960E3
1.775652782E2,1.004239197E3
1.786378162E2,1.004238739E3
1.797103782E2,1.004237976E3
1.807829532E2,1.004236450E3
1.818554252E2,1.004236298E3
1.829279032E2,1.004236298E3
1.840003892E2,1.004236908E3
1.850729142E2,1.004237518E3
1.861454672E2,1.004237900E3
1.872180222E2,1.004238586E3
1.882905412E2,1.004239044E3
1.893630772E2,1.004239426E3
1.904355962E2,1.004239426E3
1.915081232E2,1.004240723E3
1.925806372E2,1.004243011E3
1.936531542E2,1.004245911E3
1.947256712E2,1.004246368E3
1.957982092E2,1.004248505E3
1.968707322E2,1.004248505E3
1.979432302E2,1.004248657E3
1.990157712E2,1.004248962E3
2.000882602E2,1.004251022E3
2.011607502E2,1.004253540E3
2.022332622E2,1.004256134E3
2.033057912E2,1.004259033E3
2.043783212E2,1.004260941E3
