"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.497671380E2,4.290019156E1,1.304216353E2,5.157045882E1,NaN,NaN,3.745735288E1,3.000000006E1
1.556989779E2,4.289990315E1,1.304215293E2,5.165042952E1,NaN,NaN,3.464383488E1,3.000000000E1
1.617131929E2,4.289992548E1,1.304215764E2,5.152333007E1,NaN,NaN,2.474193698E1,3.000000000E1
1.677289100E2,4.289991828E1,1.304215214E2,5.128781184E1,NaN,NaN,3.290349837E1,3.000000000E1
1.749383800E2,4.290002932E1,1.304213817E2,5.127929085E1,NaN,NaN,2.893184392E1,3.000000000E1
1.782898302E2,4.289995790E1,1.304214652E2,3.560364092E1,1.279127896E-1,NaN,3.691043683E1,8.835263062E1
1.792898184E2,4.289994638E1,1.304214697E2,5.132520352E1,4.007854760E-1,NaN,3.430283257E1,3.000000000E0
1.802898054E2,4.289994214E1,1.304214667E2,5.133729402E1,4.007854760E-1,NaN,3.397605322E1,3.000000000E0
1.812897929E2,4.289983419E1,1.304215754E2,5.134153925E1,5.323030949E-1,NaN,3.359180267E1,3.000000000E0
1.822897811E2,4.289983064E1,1.304215666E2,5.136258017E1,6.487982869E-1,NaN,3.325929716E1,3.000000000E0
1.832897692E2,4.289983014E1,1.304215669E2,5.132329395E1,4.594149888E-1,NaN,3.311104264E1,3.000000000E0
1.842897567E2,4.289985652E1,1.304215290E2,5.137418327E1,7.654599547E-1,NaN,2.603041655E1,3.000000000E0
1.852897441E2,4.289987820E1,1.304214789E2,5.139035864E1,7.654599547E-1,NaN,3.548513804E1,3.000000000E0
1.862927074E2,4.289987827E1,1.304214581E2,5.135468425E1,NaN,NaN,3.611489178E1,3.000000000E0
1.872927188E2,4.289989719E1,1.304215222E2,5.135439609E1,NaN,NaN,2.978929477E1,3.000000000E0
1.882927067E2,4.289986311E1,1.304214586E2,5.136570422E1,NaN,NaN,3.583359242E1,3.923322678E0
1.892927183E2,4.289984677E1,1.304214370E2,5.136570422E1,NaN,NaN,3.636415948E1,4.974476814E0
1.902927306E2,4.289983395E1,1.304214254E2,5.136570422E1,NaN,NaN,3.740198651E1,6.104355335E0
1.912927184E2,4.289983340E1,1.304214241E2,5.136570422E1,NaN,NaN,3.829369318E1,7.286468029E0
1.922927300E2,4.289983324E1,1.304214237E2,5.136570422E1,NaN,NaN,3.940705800E1,8.502090454E0
1.932927394E2,4.289993361E1,1.304214358E2,5.112358743E1,NaN,NaN,3.041895567E1,9.630242348E0
1.942927271E2,4.289986986E1,1.304214246E2,5.034980038E1,1.160503983E0,NaN,3.711711793E1,1.033328438E1
1.952927397E2,4.289986336E1,1.304214058E2,5.109163112E1,1.205698609E0,NaN,3.212420855E1,3.000000000E0
1.962927513E2,4.289991225E1,1.304213916E2,5.105282860E1,1.160503983E0,NaN,3.109580233E1,3.000000000E0
1.972927388E2,4.289990878E1,1.304213637E2,5.115443889E1,1.205698609E0,NaN,3.091793696E1,3.000000000E0
1.982927511E2,4.289990623E1,1.304213532E2,5.126575537E1,1.277437568E0,NaN,3.051777583E1,3.000000000E0
1.992927617E2,4.289994273E1,1.304213996E2,5.111975004E1,1.277437568E0,NaN,2.645449831E1,3.000000000E0
2.002927487E2,4.289993205E1,1.304213418E2,5.109427181E1,1.277437568E0,NaN,2.931196087E1,3.000000000E0
2.012927371E2,4.289996920E1,1.304212975E2,5.121843980E1,1.174308896E0,NaN,2.498013928E1,3.000000000E0
2.022927233E2,4.289996914E1,1.304212616E2,5.114605075E1,1.371083260E0,NaN,2.356174102E1,3.000000000E0
2.036097072E2,4.289996749E1,1.304212076E2,5.110556701E1,1.297822475E0,NaN,2.144587777E1,3.000000000E0
2.046096954E2,4.289996992E1,1.304212164E2,5.093483903E1,1.297822475E0,NaN,1.995158297E1,3.000000000E0
2.056096826E2,4.289998554E1,1.304212429E2,5.082837701E1,1.104795933E0,NaN,1.703571627E1,3.000000000E0
2.066096703E2,4.289997430E1,1.304212343E2,5.077913325E1,9.691858292E-1,NaN,1.676816298E1,3.000000000E0
2.076096580E2,4.289998215E1,1.304212331E2,5.077913337E1,9.691858292E-1,3.600000000E2,1.677491625E1,3.000000000E0
2.086096460E2,4.289998123E1,1.304212352E2,5.074673823E1,8.113065958E-1,3.600000000E2,1.610282818E1,3.000000000E0
2.096096333E2,4.289997686E1,1.304212345E2,5.067443966E1,2.213715911E-1,3.600000000E2,1.552343042E1,3.000000000E0
2.106096209E2,4.289997486E1,1.304212345E2,5.067443966E1,0.000000000E0,NaN,1.516262229E1,3.000000000E0
2.116096082E2,4.289997586E1,1.304212442E2,5.067443966E1,0.000000000E0,NaN,1.420077161E1,3.000000000E0
2.126095961E2,4.289996313E1,1.304211570E2,5.060266853E1,2.281960696E-1,NaN,3.192916575E1,3.000000000E0
2.136095835E2,4.289996443E1,1.304211274E2,5.057917227E1,1.369403601E-1,NaN,3.097726466E1,3.000000000E0
2.146095711E2,4.289990821E1,1.304212466E2,5.064210742E1,2.256962061E-1,NaN,2.486842616E1,3.000000000E0
2.156095594E2,4.289993885E1,1.304212255E2,5.054848277E1,4.903070629E-1,3.187727080E-15,1.197653467E1,3.000000000E0
2.166095467E2,4.289993654E1,1.304212101E2,5.057824298E1,4.903070629E-1,9.149832789E-16,1.180381355E1,3.000000000E0
2.176095346E2,4.289995875E1,1.304212216E2,5.059501083E1,4.903070629E-1,3.600000000E2,1.100422443E1,3.000000000E0
2.186095217E2,4.289996708E1,1.304212139E2,5.059120515E1,2.997140884E-1,3.122294726E-16,1.107290893E1,3.000000000E0
2.196095101E2,4.289996763E1,1.304212104E2,5.052283907E1,6.376526505E-2,NaN,1.124625855E1,3.000000000E0
2.206094968E2,4.289997525E1,1.304212061E2,5.045953143E1,3.164792061E-2,NaN,1.242140907E1,3.000000000E0
2.216094846E2,4.289997947E1,1.304212103E2,5.044314223E1,4.685651883E-2,NaN,1.259148938E1,3.000000000E0
2.226094731E2,4.289997947E1,1.304212103E2,5.044314223E1,0.000000000E0,NaN,1.278033820E1,3.000000000E0
2.236094604E2,4.289998993E1,1.304212146E2,5.044634631E1,7.437610626E-2,NaN,1.268341799E1,3.000000000E0
2.246094475E2,4.289999217E1,1.304212092E2,5.043739284E1,1.778954268E-1,NaN,1.326589620E1,3.000000000E0
2.256094357E2,4.289999190E1,1.304212090E2,5.043739284E1,0.000000000E0,NaN,1.180318704E1,3.000000000E0
2.266094230E2,4.289999320E1,1.304212113E2,5.042124715E1,9.879382700E-2,NaN,8.977041460E0,3.000000000E0
2.276094112E2,4.290000036E1,1.304212386E2,4.970595925E1,0.000000000E0,NaN,7.681032925E0,3.339351039E0
2.286093990E2,4.290001655E1,1.304212967E2,4.968167132E1,4.005137130E-2,NaN,1.458238124E1,3.648289276E0
2.296093863E2,4.290001631E1,1.304213145E2,4.971019184E1,0.000000000E0,NaN,1.491663606E1,4.004021838E0
2.306093740E2,4.290002001E1,1.304213109E2,4.981158812E1,8.972362793E-3,NaN,1.532030180E1,4.647476873E0
2.316093618E2,4.290002119E1,1.304213057E2,4.995054791E1,1.488712334E-1,NaN,1.427547454E1,4.202093720E0
2.326093487E2,4.290001766E1,1.304212919E2,5.014472075E1,4.854159093E-1,NaN,1.390342369E1,3.926469703E0
2.336093370E2,4.290001202E1,1.304212985E2,5.031335017E1,4.318088943E-1,NaN,1.259388744E1,3.489969763E0
2.346093240E2,4.290000788E1,1.304213051E2,5.045445836E1,8.554819834E-1,1.013383664E2,1.302152047E1,3.747577734E0
2.356093118E2,4.290000542E1,1.304213573E2,5.056381569E1,1.198958517E0,1.052039932E2,1.211440513E1,3.891235327E0
2.366093001E2,4.290000301E1,1.304213468E2,5.032038421E1,9.588005343E-1,9.251920280E1,1.156476105E1,3.642981292E0
2.376092871E2,4.289999382E1,1.304213129E2,5.044273164E1,2.509930001E-1,NaN,1.167218180E1,3.732185692E0
2.386092746E2,4.289997793E1,1.304212252E2,5.034255342E1,8.518588359E-1,2.444263707E2,1.218339959E1,3.701895782E0
2.396092623E2,4.289997057E1,1.304212082E2,5.058263981E1,6.102561018E-1,2.424359918E2,1.153256520E1,3.713740814E0
