"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.878350917E2,4.289994498E1,1.304210283E2,5.068168642E1,0.000000000E0,2.991740694E2,1.874839773E1,3.717158457E0
1.888350791E2,4.289993035E1,1.304209805E2,5.057283140E1,0.000000000E0,2.780860704E2,1.866587997E1,5.237590395E0
1.898350654E2,4.289993153E1,1.304209903E2,5.047684468E1,3.371932934E-1,NaN,1.846117322E1,5.745560826E0
1.908350530E2,4.289993128E1,1.304209902E2,5.055162652E1,3.667888377E-1,NaN,1.846117322E1,6.545717801E0
1.918350397E2,4.289994418E1,1.304210019E2,5.016216323E1,9.230071448E-1,4.713274121E1,1.848354108E1,7.419947624E0
1.928350261E2,4.289994643E1,1.304210213E2,5.001545223E1,5.302484218E-1,NaN,1.819883962E1,7.338511481E0
1.938350132E2,4.289995165E1,1.304210627E2,5.017905461E1,1.332461179E0,8.575089155E1,1.731679255E1,6.969709042E0
1.948349998E2,4.289995548E1,1.304210837E2,5.004807633E1,6.108393856E-1,1.052500520E2,1.650116158E1,6.792932427E0
1.958349862E2,4.289995607E1,1.304210729E2,4.954480217E1,1.859150590E0,2.565274920E2,1.191177510E1,7.210593202E0
1.968349719E2,4.289996656E1,1.304211056E2,4.943889563E1,1.012363982E0,2.598073727E2,9.527117307E0,7.630894368E0
