"Time (s)","X (hPa)"
1.400215641E2,1.002615814E3
1.410941401E2,1.002615814E3
1.421666831E2,1.002617645E3
1.432392621E2,1.002619858E3
1.443117361E2,1.002621384E3
1.453842521E2,1.002622604E3
1.464567441E2,1.002624283E3
1.475292651E2,1.002625275E3
1.486017861E2,1.002625885E3
1.496743211E2,1.002626648E3
1.507468231E2,1.002627869E3
1.518192981E2,1.002627945E3
1.528918401E2,1.002627945E3
1.539643491E2,1.002627640E3
1.550368631E2,1.002627640E3
1.561093621E2,1.002627563E3
1.571818831E2,1.002627640E3
1.582544021E2,1.002627792E3
1.593269211E2,1.002627792E3
1.603994471E2,1.002627563E3
1.614720091E2,1.002626724E3
1.625445511E2,1.002624588E3
1.636170581E2,1.002624435E3
1.646896051E2,1.002623825E3
1.657621421E2,1.002621689E3
1.668346751E2,1.002619019E3
1.679072111E2,1.002616577E3
1.689797581E2,1.002612610E3
1.700522731E2,1.002609100E3
1.711247751E2,1.002606354E3
1.721973151E2,1.002606354E3
1.732698661E2,1.002606506E3
1.743424061E2,1.002606812E3
1.754149531E2,1.002606888E3
1.764874721E2,1.002607117E3
1.775600111E2,1.002607193E3
1.786325331E2,1.002607269E3
1.797050681E2,1.002607346E3
1.807776531E2,1.002607651E3
1.818502631E2,1.002607651E3
1.829227921E2,1.002608490E3
1.839953691E2,1.002609406E3
1.850679301E2,1.002609940E3
1.861404991E2,1.002610245E3
1.872130571E2,1.002610245E3
1.882856071E2,1.002609177E3
1.893580871E2,1.002608032E3
1.904305881E2,1.002607346E3
1.915030851E2,1.002606506E3
1.925755781E2,1.002606506E3
1.936480451E2,1.002606430E3
1.947205631E2,1.002606430E3
1.957930801E2,1.002606277E3
1.968655931E2,1.002606201E3
1.979380911E2,1.002606201E3
1.990105901E2,1.002606277E3
2.000830951E2,1.002606735E3
2.011555911E2,1.002608185E3
2.022281081E2,1.002610321E3
2.033006401E2,1.002611618E3
2.043731531E2,1.002613220E3
2.054456991E2,1.002614059E3
2.065182251E2,1.002614288E3
2.075907481E2,1.002614288E3
2.086632791E2,1.002615051E3
2.097357931E2,1.002615891E3
2.108082721E2,1.002616959E3
2.118807991E2,1.002618637E3
2.129533141E2,1.002619400E3
2.140258751E2,1.002619629E3
2.150984361E2,1.002619629E3
2.161709451E2,1.002618179E3
