"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.247488019E2,4.290020029E1,1.304214601E2,5.151711592E1,NaN,NaN,1.825501836E1,3.000000000E1
2.307362759E2,4.290019305E1,1.304214804E2,5.142659346E1,NaN,NaN,1.594548614E1,3.000000000E1
2.367411220E2,4.290025736E1,1.304215078E2,5.160889370E1,NaN,NaN,1.848556907E1,3.000000000E1
2.427246569E2,4.290022004E1,1.304214107E2,5.170252210E1,NaN,NaN,2.066229970E1,3.000000000E1
2.487307090E2,4.290019718E1,1.304214068E2,5.162440399E1,NaN,NaN,1.843608510E1,3.000000000E1
2.512874738E2,4.290018822E1,1.304213995E2,6.514104151E1,3.340802491E-1,NaN,1.809110489E1,4.681378174E1
2.522874599E2,4.290018221E1,1.304213968E2,5.135664088E1,4.897989631E-1,NaN,1.867358554E1,3.000000000E0
2.537734387E2,4.290017954E1,1.304213963E2,5.129669088E1,4.897989631E-1,NaN,1.913196756E1,3.000000000E0
2.547734251E2,4.290021710E1,1.304214232E2,5.127232602E1,4.897989631E-1,NaN,1.627213040E1,3.000000000E0
2.557734112E2,4.290021232E1,1.304214232E2,5.129709798E1,3.019178808E-1,NaN,1.617550951E1,3.000000000E0
2.567733968E2,4.290018430E1,1.304214332E2,5.128184691E1,1.419118494E-1,NaN,1.559658951E1,3.000000000E0
2.577767987E2,4.290017381E1,1.304214308E2,5.128454830E1,2.257738113E-1,NaN,1.635437986E1,3.000000000E0
2.587768046E2,4.290017082E1,1.304214278E2,5.134993346E1,1.772045195E-1,NaN,1.691357429E1,3.000000000E0
2.597767918E2,4.290016783E1,1.304214264E2,5.133943373E1,2.638366222E-1,NaN,1.773521300E1,3.000000000E0
2.607774249E2,4.290016512E1,1.304214306E2,5.133197040E1,3.738220334E-1,NaN,1.849206517E1,3.000000000E0
2.617780678E2,4.290016411E1,1.304214305E2,5.130701616E1,3.738220334E-1,NaN,1.872046558E1,3.000000000E0
2.627786890E2,4.290016199E1,1.304214162E2,5.130734747E1,4.463642836E-1,NaN,1.608683069E1,3.000000000E0
2.637792724E2,4.290016028E1,1.304214158E2,5.130734751E1,4.463642836E-1,NaN,1.699230641E1,3.000000000E0
2.647798144E2,4.290016029E1,1.304214173E2,5.130749124E1,4.886488616E-1,NaN,1.776817121E1,3.000000000E0
2.657803380E2,4.290013565E1,1.304214147E2,5.131815763E1,NaN,NaN,1.546763985E1,3.000000000E0
2.667808148E2,4.290013566E1,1.304214148E2,5.126522609E1,NaN,NaN,1.599811988E1,3.000000000E0
2.677812616E2,4.290013456E1,1.304214157E2,5.124862458E1,NaN,NaN,1.703914051E1,3.242122173E0
2.687816879E2,4.290011575E1,1.304214624E2,5.124862587E1,NaN,NaN,1.469010077E1,3.595861435E0
2.697820693E2,4.290011597E1,1.304214620E2,5.124475930E1,NaN,NaN,1.554122961E1,3.933595896E0
2.707824535E2,4.290010806E1,1.304214507E2,5.124475930E1,NaN,NaN,1.456173017E1,4.259633064E0
2.717827749E2,4.290010512E1,1.304214480E2,5.128686172E1,NaN,NaN,1.517901260E1,4.569091320E0
2.727830728E2,4.290010197E1,1.304214457E2,5.132299556E1,NaN,NaN,1.623161441E1,4.864486694E0
2.737833524E2,4.290009093E1,1.304214340E2,5.134257008E1,NaN,NaN,1.504734050E1,5.150284767E0
2.747836130E2,4.290009199E1,1.304214540E2,5.137464748E1,NaN,NaN,1.324119462E1,5.425554752E0
2.757838573E2,4.290008034E1,1.304214251E2,5.161382887E1,9.117322564E-1,NaN,1.304862962E1,5.674556732E0
2.767840853E2,4.290008225E1,1.304214226E2,5.161382897E1,9.117322564E-1,3.600000000E2,1.381999879E1,5.674556732E0
2.777843004E2,4.290007388E1,1.304214027E2,5.130742176E1,9.117322564E-1,3.600000000E2,1.353304981E1,3.000000000E0
2.787845016E2,4.290004551E1,1.304213646E2,5.112607771E1,8.045755625E-1,3.600000000E2,1.199119087E1,3.000000000E0
2.797846897E2,4.290001267E1,1.304213381E2,5.100909036E1,6.189907193E-1,3.600000000E2,1.133059628E1,3.000000000E0
2.807848645E2,4.289993609E1,1.304212091E2,5.088324722E1,7.547829747E-1,3.600000000E2,1.308161771E1,3.000000000E0
2.817850296E2,4.289993839E1,1.304211983E2,5.082842174E1,7.902911901E-1,2.568878447E-19,1.277725424E1,3.000000000E0
2.827851833E2,4.289994647E1,1.304211776E2,5.074574975E1,7.902911901E-1,3.600000000E2,1.247508909E1,3.000000000E0
2.837853272E2,4.289997801E1,1.304212340E2,5.035655670E1,5.418359109E-1,NaN,4.748651530E0,3.000000000E0
