"Time (s)","X (hPa)"
1.122044350E2,1.005226974E3
1.132775540E2,1.005228424E3
1.143506630E2,1.005230331E3
1.154237740E2,1.005232468E3
1.164968400E2,1.005234146E3
1.175699560E2,1.005236053E3
1.186430820E2,1.005237045E3
1.197162560E2,1.005238724E3
1.207894460E2,1.005238724E3
1.218626430E2,1.005239639E3
1.229358830E2,1.005240631E3
1.240091130E2,1.005241089E3
1.250823430E2,1.005241699E3
1.261555560E2,1.005242386E3
1.272287470E2,1.005243454E3
1.283019440E2,1.005243454E3
1.293751270E2,1.005242996E3
1.304482880E2,1.005242310E3
1.315214240E2,1.005242310E3
1.325945760E2,1.005242310E3
1.336677040E2,1.005242310E3
1.347408410E2,1.005243835E3
1.358139490E2,1.005245438E3
1.368870150E2,1.005247116E3
1.379601140E2,1.005248413E3
1.390332420E2,1.005249863E3
1.401063410E2,1.005250702E3
1.411794290E2,1.005251770E3
1.422525280E2,1.005252686E3
1.433256370E2,1.005253754E3
1.443987280E2,1.005256424E3
1.454717920E2,1.005259628E3
1.465449150E2,1.005260696E3
1.476179950E2,1.005261993E3
1.486910770E2,1.005263824E3
1.497641760E2,1.005263824E3
1.508372870E2,1.005264206E3
1.519103660E2,1.005265045E3
1.529834650E2,1.005265961E3
1.540565410E2,1.005266342E3
1.551296590E2,1.005266342E3
1.562027590E2,1.005266190E3
1.572758610E2,1.005266190E3
1.583489820E2,1.005266724E3
1.594220810E2,1.005267334E3
1.604952150E2,1.005266724E3
1.615683030E2,1.005266724E3
1.626414000E2,1.005266495E3
1.637145250E2,1.005265884E3
1.647876860E2,1.005265884E3
1.658608080E2,1.005266495E3
1.669339210E2,1.005267639E3
1.680070090E2,1.005268478E3
1.690801310E2,1.005269089E3
1.701532230E2,1.005269928E3
1.712263590E2,1.005270691E3
1.722994770E2,1.005271454E3
1.733725990E2,1.005272293E3
1.744457220E2,1.005273895E3
1.755188080E2,1.005275803E3
1.765919080E2,1.005277100E3
1.776650030E2,1.005278931E3
1.787381340E2,1.005280380E3
1.798112610E2,1.005281219E3
1.808843740E2,1.005281525E3
1.819574810E2,1.005282593E3
1.830306050E2,1.005283661E3
1.841037470E2,1.005284882E3
1.851768630E2,1.005285873E3
1.862499420E2,1.005286942E3
1.873230280E2,1.005287018E3
1.883961280E2,1.005287018E3
1.894692130E2,1.005286789E3
1.905423170E2,1.005286789E3
1.916154170E2,1.005287018E3
1.926885290E2,1.005287857E3
1.937616500E2,1.005288467E3
1.948347130E2,1.005289764E3
1.959077880E2,1.005290756E3
1.969808890E2,1.005291138E3
1.980540050E2,1.005291595E3
1.991271230E2,1.005291824E3
2.002001990E2,1.005292282E3
2.012733270E2,1.005292664E3
2.023464520E2,1.005292816E3
2.034195860E2,1.005292892E3
2.044927900E2,1.005293655E3
2.055659490E2,1.005293884E3
2.066390880E2,1.005295334E3
2.077122210E2,1.005295639E3
2.087853470E2,1.005296707E3
2.098584370E2,1.005298309E3
2.109315120E2,1.005299377E3
2.120045710E2,1.005299530E3
2.130775200E2,1.005299530E3
2.141505100E2,1.005299149E3
2.152235260E2,1.005297928E3
2.162965960E2,1.005296631E3
2.173697100E2,1.005295792E3
2.184427650E2,1.005295410E3
2.195158240E2,1.005295181E3
2.205888580E2,1.005295181E3
2.216618880E2,1.005295792E3
2.227348870E2,1.005296402E3
2.238079100E2,1.005296631E3
2.248809920E2,1.005297012E3
2.259540680E2,1.005297241E3
2.270271040E2,1.005297546E3
2.281001250E2,1.005297928E3
2.291731630E2,1.005297928E3
2.302461850E2,1.005298691E3
2.313191840E2,1.005298767E3
2.323922170E2,1.005299988E3
2.334652390E2,1.005301514E3
2.345382800E2,1.005302124E3
2.356112810E2,1.005303802E3
2.366842940E2,1.005305252E3
2.377572900E2,1.005305710E3
2.388303240E2,1.005305710E3
2.399033430E2,1.005305099E3
2.409763860E2,1.005304184E3
2.420493570E2,1.005303345E3
2.431223570E2,1.005303192E3
2.441953360E2,1.005303192E3
2.452682910E2,1.005304031E3
2.463412800E2,1.005304871E3
2.474142750E2,1.005305099E3
2.484872800E2,1.005305710E3
2.495603060E2,1.005306091E3
2.506333280E2,1.005306320E3
2.517063360E2,1.005306778E3
2.527793630E2,1.005307236E3
2.538524130E2,1.005307846E3
2.549254730E2,1.005308456E3
2.559985190E2,1.005308685E3
2.570715110E2,1.005308685E3
2.581445370E2,1.005309525E3
2.592175910E2,1.005310974E3
2.602906570E2,1.005312195E3
2.613637540E2,1.005313950E3
2.624368480E2,1.005315170E3
2.635099340E2,1.005315857E3
2.645829990E2,1.005315857E3
2.656560260E2,1.005316391E3
2.667290510E2,1.005317764E3
2.678020760E2,1.005317917E3
2.688750930E2,1.005318146E3
2.699481200E2,1.005318146E3
2.710211900E2,1.005318146E3
2.720942380E2,1.005318375E3
2.731673050E2,1.005318985E3
2.742404120E2,1.005319748E3
2.753134700E2,1.005321274E3
2.763865270E2,1.005322342E3
2.774595460E2,1.005323029E3
2.785326190E2,1.005323334E3
2.796056640E2,1.005324173E3
2.806786670E2,1.005324631E3
