"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.375513965E2,4.289996764E1,1.304212624E2,5.064038193E1,5.127060413E-1,NaN,3.682485181E1,3.000000000E0
1.385514433E2,4.289997225E1,1.304212624E2,5.064038199E1,5.127060413E-1,1.730963243E-15,3.682485181E1,3.000000000E0
1.395515183E2,4.289998606E1,1.304212828E2,5.055006842E1,1.678400338E-1,NaN,3.372635924E1,3.000000000E0
1.405515902E2,4.290000515E1,1.304213074E2,5.049042433E1,4.719014168E-1,3.666023282E-16,2.806858282E1,3.000000000E0
1.415516380E2,4.290001409E1,1.304213074E2,5.060776176E1,5.328808427E-1,3.600000000E2,2.580752772E1,3.000000000E0
1.425517080E2,4.290001861E1,1.304213140E2,5.067593455E1,5.328808427E-1,2.729916021E-15,2.499079437E1,3.000000000E0
1.435517725E2,4.290001551E1,1.304213240E2,5.069028669E1,2.350307405E-1,NaN,2.434078544E1,3.000000000E0
1.445518144E2,4.290002042E1,1.304213409E2,5.070910394E1,3.655705452E-1,3.600000000E2,2.357858989E1,3.000000000E0
1.455518751E2,4.290001709E1,1.304213567E2,5.070699210E1,2.486620396E-1,NaN,2.322339286E1,3.000000000E0
1.465519332E2,4.290001709E1,1.304213567E2,5.070699210E1,0.000000000E0,NaN,2.315184056E1,3.000000000E0
1.475519618E2,4.290001709E1,1.304213567E2,5.070699210E1,0.000000000E0,NaN,2.274951881E1,3.000000000E0
1.485520141E2,4.290001709E1,1.304213567E2,5.070699210E1,0.000000000E0,NaN,2.270689870E1,3.000000000E0
1.495520422E2,4.290001709E1,1.304213567E2,5.070699210E1,0.000000000E0,NaN,2.232106246E1,3.000000000E0
1.505520660E2,4.290001709E1,1.304213567E2,5.070699210E1,0.000000000E0,NaN,2.234579402E1,3.000000000E0
1.515520860E2,4.290001709E1,1.304213567E2,5.070699210E1,0.000000000E0,NaN,2.198131729E1,3.000000000E0
1.525521052E2,4.290001709E1,1.304213567E2,5.070699210E1,0.000000000E0,NaN,2.153384991E1,3.000000000E0
1.535521218E2,4.290003667E1,1.304213573E2,5.068085536E1,3.650984168E-1,1.947057335E-15,2.113206509E1,3.000000000E0
1.545521368E2,4.290003482E1,1.304213482E2,5.068583132E1,3.217571676E-1,3.600000000E2,2.080656857E1,3.000000000E0
1.555521486E2,4.289993103E1,1.304211970E2,4.960445674E1,7.882889642E-1,4.381751166E1,1.541966116E1,6.099461062E0
1.565521601E2,4.289992644E1,1.304211931E2,4.955586782E1,1.945759007E-1,NaN,1.523972413E1,5.579165890E0
1.575521686E2,4.289992539E1,1.304211702E2,4.933195710E1,1.140794879E0,2.545043990E2,1.556996050E1,5.609894502E0
1.585521774E2,4.289994250E1,1.304212124E2,4.921685543E1,1.115252365E0,2.499846024E2,1.000615768E1,5.727046455E0
