"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.465827971E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.574830083E1,3.000005825E1
1.466064640E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.574868031E1,3.000005825E1
1.466079870E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.574868187E1,3.000005825E1
1.466277860E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.574894437E1,3.000005825E1
1.472091480E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.598504585E1,3.000006198E1
1.472165171E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.598506061E1,3.000006198E1
1.476469411E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.605247058E1,3.000006241E1
1.476513270E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.605247802E1,3.000006241E1
1.496748191E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.874349041E1,3.000021839E1
1.496854980E2,4.289999870E1,1.304216278E2,5.181017398E1,NaN,NaN,2.874354910E1,3.000021839E1
1.496922240E2,4.289999873E1,1.304216279E2,5.181025409E1,NaN,NaN,2.874060516E1,3.000021839E1
1.507076991E2,4.290001245E1,1.304216660E2,5.164300586E1,NaN,NaN,2.239612619E1,3.000000000E1
1.509489350E2,4.290002574E1,1.304216443E2,5.146917428E1,NaN,NaN,2.091283782E1,3.000000000E1
1.566991900E2,4.290005893E1,1.304215305E2,5.095015047E1,NaN,NaN,2.307996302E1,3.000000000E1
1.584639831E2,4.290005887E1,1.304215300E2,5.094858835E1,NaN,NaN,2.426045711E1,3.000002604E1
1.584679691E2,4.290005887E1,1.304215300E2,5.094858835E1,NaN,NaN,2.426047213E1,3.000002604E1
1.599462041E2,4.290005858E1,1.304215308E2,5.095160006E1,NaN,NaN,2.583027388E1,3.000008685E1
1.599512931E2,4.290005858E1,1.304215308E2,5.095160006E1,NaN,NaN,2.583028557E1,3.000008685E1
1.627052521E2,4.290003191E1,1.304214665E2,5.081543986E1,NaN,NaN,2.509962292E1,3.000000000E1
1.632966903E2,4.290004933E1,1.304216022E2,5.167344452E1,2.007776260E0,NaN,9.760518417E0,1.232168503E2
1.642966743E2,4.290005402E1,1.304216049E2,5.085087424E1,2.007776260E0,NaN,8.866384690E0,9.818997955E1
1.652966573E2,4.290005823E1,1.304215983E2,5.076540549E1,NaN,NaN,1.025048634E1,1.298574677E2
1.662966411E2,4.290005993E1,1.304216005E2,5.075685862E1,0.000000000E0,NaN,1.118608561E1,1.041622543E2
1.672966248E2,4.290005501E1,1.304215978E2,5.075600393E1,0.000000000E0,NaN,1.250846014E1,1.354554596E2
1.682966086E2,4.290005214E1,1.304215578E2,5.073833841E1,1.273959875E0,NaN,1.144194974E1,3.000000000E0
1.692994907E2,4.290005119E1,1.304215616E2,5.090673966E1,1.545841217E0,NaN,1.282112239E1,3.000000000E0
1.706064945E2,4.290004429E1,1.304215657E2,5.092917778E1,1.545841217E0,1.122660230E2,1.365866863E1,3.000000000E0
1.716065058E2,4.290003812E1,1.304215837E2,5.085246556E1,1.809392452E0,1.110981222E2,1.366233036E1,3.000000000E0
1.726064903E2,4.290002966E1,1.304215781E2,5.078734163E1,1.784987926E0,1.125549127E2,1.347846325E1,3.000000000E0
1.736065024E2,4.290001741E1,1.304215944E2,5.077048233E1,2.160709381E0,1.089169764E2,1.349930566E1,3.000000000E0
1.746065121E2,4.290001698E1,1.304216070E2,5.078948646E1,1.797866344E0,1.119388775E2,1.274625050E1,3.000000000E0
1.756064969E2,4.290001079E1,1.304216274E2,5.078948676E1,1.797866344E0,1.119388914E2,1.289878161E1,3.000000000E0
1.766065105E2,4.290000440E1,1.304216449E2,5.072260907E1,1.797866344E0,1.067054643E2,1.303764073E1,3.000000000E0
1.776065201E2,4.289999982E1,1.304216628E2,5.067051145E1,1.537832737E0,1.002074596E2,1.319034767E1,3.000000000E0
1.786065054E2,4.289999728E1,1.304216807E2,5.055658284E1,1.609745502E0,9.828405853E1,1.310769691E1,3.000000000E0
1.796065145E2,4.289999024E1,1.304216988E2,5.051120926E1,1.609745502E0,9.417087773E1,1.313029155E1,3.000000000E0
1.806065243E2,4.289998809E1,1.304216916E2,5.050713113E1,1.720076203E0,9.277275944E1,1.235219821E1,3.000000000E0
1.816065102E2,4.289998612E1,1.304217041E2,5.059085104E1,1.550810814E0,9.334376867E1,1.234711728E1,3.000000000E0
1.826065214E2,4.289998499E1,1.304217114E2,5.059085086E1,0.000000000E0,9.334375576E1,1.248588834E1,3.000000000E0
1.836065083E2,4.289998458E1,1.304217113E2,5.059085086E1,0.000000000E0,9.334375576E1,1.266098063E1,3.000000000E0
1.846064960E2,4.289996240E1,1.304217053E2,5.059085086E1,0.000000000E0,9.334375576E1,1.118919696E1,3.000000000E0
1.856064837E2,4.289994890E1,1.304217017E2,5.059085086E1,0.000000000E0,9.334375576E1,1.013048206E1,3.000000000E0
1.866064720E2,4.289995463E1,1.304216972E2,5.065465828E1,1.208315969E0,9.070102904E1,9.248657165E0,3.000000000E0
1.876064584E2,4.289994592E1,1.304217156E2,5.068119226E1,1.208315969E0,9.136217769E1,8.642362355E0,3.000000000E0
1.886064465E2,4.289993948E1,1.304217171E2,5.068119214E1,0.000000000E0,9.136216762E1,8.175117896E0,3.000000000E0
1.896064327E2,4.289993450E1,1.304217178E2,5.068119214E1,0.000000000E0,9.136216762E1,7.727473595E0,3.000000000E0
1.906064196E2,4.289993057E1,1.304217184E2,5.068119214E1,0.000000000E0,9.136216762E1,7.363977705E0,3.000000000E0
1.916064054E2,4.289992733E1,1.304217188E2,5.068119214E1,0.000000000E0,9.136216762E1,7.058743769E0,3.000000000E0
1.926063923E2,4.289993678E1,1.304217100E2,5.068119214E1,0.000000000E0,9.136216762E1,6.617326162E0,3.000000000E0
1.936063780E2,4.289993385E1,1.304217109E2,5.068119214E1,0.000000000E0,9.136216762E1,6.393537759E0,3.000000000E0
1.946063650E2,4.289993133E1,1.304217117E2,5.068119214E1,0.000000000E0,9.136216762E1,6.195020184E0,3.000000000E0
1.956063503E2,4.289993133E1,1.304217117E2,5.068119214E1,5.532958055E-2,NaN,6.195971183E0,3.000000000E0
1.966063365E2,4.289993215E1,1.304216919E2,5.067485259E1,7.022367927E-1,3.572458365E2,1.018012620E1,3.000000000E0
1.976063217E2,4.289993349E1,1.304216746E2,5.067442897E1,5.529440819E-1,NaN,1.244574469E1,3.000000000E0
1.986063076E2,4.289993788E1,1.304217067E2,5.271661058E1,2.861216804E-1,NaN,6.919720224E0,3.000000112E1
1.996062928E2,4.289993811E1,1.304216994E2,5.267707755E1,3.108931906E-2,5.602360957E1,1.187894652E1,2.975556232E1
2.006062787E2,4.289993843E1,1.304216917E2,5.264148205E1,NaN,NaN,1.744506970E1,2.951679261E1
2.016062638E2,4.289993903E1,1.304216764E2,5.256784316E1,NaN,NaN,2.143270549E1,2.905771515E1
2.026062493E2,4.289994021E1,1.304216467E2,5.243799528E1,NaN,NaN,2.417190627E1,2.817482714E1
2.036062344E2,4.289995632E1,1.304211958E2,5.031595550E1,3.867935299E-2,5.602353773E1,5.239054217E0,3.000000000E0
