"Time (s)","X (hPa)"
7.674900929E1,1.003907089E3
7.782113829E1,1.003908310E3
7.889330329E1,1.003909073E3
7.996550629E1,1.003911057E3
8.103769729E1,1.003912735E3
8.210989029E1,1.003914795E3
8.318208329E1,1.003916702E3
8.425427829E1,1.003919067E3
8.532651229E1,1.003920441E3
8.639876229E1,1.003921356E3
8.747095929E1,1.003922577E3
8.854321329E1,1.003923492E3
8.961546829E1,1.003924026E3
9.068765129E1,1.003924942E3
9.175986529E1,1.003924942E3
9.283210929E1,1.003924484E3
9.390435329E1,1.003923645E3
9.497662629E1,1.003922882E3
9.604889329E1,1.003922882E3
9.712118329E1,1.003923492E3
9.819348629E1,1.003924484E3
9.926582629E1,1.003925400E3
1.003381363E2,1.003926620E3
1.014104353E2,1.003929138E3
1.024826803E2,1.003930969E3
1.035549443E2,1.003932266E3
1.046272283E2,1.003933868E3
1.056994903E2,1.003934250E3
1.067717483E2,1.003934402E3
1.078440223E2,1.003934402E3
1.089163073E2,1.003935013E3
1.099885323E2,1.003935471E3
1.110608163E2,1.003935471E3
1.121330933E2,1.003935699E3
1.132053793E2,1.003935242E3
1.142776643E2,1.003935089E3
1.153499133E2,1.003935089E3
1.164221793E2,1.003935928E3
1.174944123E2,1.003936691E3
1.185666493E2,1.003938980E3
1.196388803E2,1.003941116E3
1.207111073E2,1.003943634E3
1.217833333E2,1.003945618E3
1.228555553E2,1.003947906E3
1.239277993E2,1.003949280E3
1.250000643E2,1.003949509E3
1.260723433E2,1.003950119E3
1.271446233E2,1.003951721E3
1.282169293E2,1.003952942E3
1.292892423E2,1.003953705E3
1.303615413E2,1.003955383E3
1.314338143E2,1.003956757E3
1.325060943E2,1.003957138E3
1.335784163E2,1.003957367E3
1.346507303E2,1.003958206E3
1.357230393E2,1.003959198E3
1.367953103E2,1.003959808E3
1.378675703E2,1.003960495E3
1.389398393E2,1.003961334E3
1.400121143E2,1.003962402E3
1.410843793E2,1.003963089E3
1.421566603E2,1.003964233E3
1.432289493E2,1.003965149E3
1.443012413E2,1.003965759E3
1.453735433E2,1.003967209E3
1.464458063E2,1.003968124E3
1.475180583E2,1.003968658E3
1.485903313E2,1.003969345E3
1.496625933E2,1.003970337E3
1.507348703E2,1.003970871E3
1.518071633E2,1.003972473E3
1.528795073E2,1.003973770E3
1.539517763E2,1.003973770E3
1.550240213E2,1.003973160E3
1.560962993E2,1.003971710E3
1.571685533E2,1.003970795E3
1.582408013E2,1.003969955E3
1.593130463E2,1.003969955E3
1.603852853E2,1.003970566E3
1.614575493E2,1.003971634E3
1.625298503E2,1.003972015E3
1.636021313E2,1.003972855E3
1.646744073E2,1.003974457E3
1.657467583E2,1.003976440E3
1.668190563E2,1.003978195E3
1.678913793E2,1.003980560E3
1.689636813E2,1.003982162E3
1.700360373E2,1.003982697E3
1.711084093E2,1.003982697E3
1.721807373E2,1.003982620E3
1.732530263E2,1.003982544E3
1.743253583E2,1.003982544E3
1.753977333E2,1.003982697E3
1.764700953E2,1.003983459E3
1.775423713E2,1.003984451E3
1.786146093E2,1.003985291E3
1.796869203E2,1.003986130E3
1.807593103E2,1.003988113E3
1.818316403E2,1.003990173E3
1.829039633E2,1.003992081E3
1.839762783E2,1.003994370E3
1.850486083E2,1.003996887E3
1.861209513E2,1.003997192E3
1.871932683E2,1.003997574E3
1.882655963E2,1.003997574E3
1.893379193E2,1.003998566E3
1.904102703E2,1.003999100E3
1.914826543E2,1.003999252E3
1.925549973E2,1.004000015E3
1.936273343E2,1.004000092E3
1.946997083E2,1.004000015E3
1.957720883E2,1.003999176E3
1.968444683E2,1.003998795E3
1.979168593E2,1.003998795E3
1.989892703E2,1.003999100E3
2.000616383E2,1.003999252E3
2.011339753E2,1.003999634E3
2.022063223E2,1.004000549E3
2.032786563E2,1.004001083E3
2.043509833E2,1.004001694E3
2.054233233E2,1.004002380E3
2.064956053E2,1.004003067E3
2.075679143E2,1.004003677E3
2.086402673E2,1.004005737E3
2.097126613E2,1.004007874E3
2.107850303E2,1.004009933E3
2.118573823E2,1.004011841E3
2.129296963E2,1.004013824E3
2.140020023E2,1.004014130E3
2.150743533E2,1.004014130E3
2.161466853E2,1.004012909E3
2.172189933E2,1.004012222E3
2.182913303E2,1.004011688E3
2.193636873E2,1.004011688E3
2.204360493E2,1.004012299E3
2.215084463E2,1.004015427E3
