"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.262902328E2,4.290011703E1,1.304215729E2,5.762376676E1,1.404875398E0,NaN,2.377840549E1,5.764931107E1
1.272902166E2,4.290011478E1,1.304215608E2,5.133957326E1,2.369584799E0,NaN,2.405021570E1,3.000000000E0
1.282902000E2,4.290008000E1,1.304215660E2,5.128477582E1,NaN,NaN,2.144771563E1,3.000000000E0
1.292901914E2,4.290005841E1,1.304215663E2,5.142045976E1,NaN,NaN,2.002496174E1,3.303128004E0
1.302901746E2,4.290005730E1,1.304215789E2,5.133312242E1,1.404875398E0,NaN,2.057296560E1,4.237982273E0
1.316801736E2,4.290005522E1,1.304215762E2,5.135460242E1,5.546195507E-1,NaN,2.192800682E1,3.360754490E0
1.326801330E2,4.290004671E1,1.304214639E2,5.130689422E1,5.880001187E-1,NaN,1.745590672E1,3.000000000E0
1.336800953E2,4.290004461E1,1.304214657E2,5.123605900E1,5.738457441E-1,NaN,1.829033875E1,3.000000000E0
1.346800359E2,4.290004348E1,1.304214643E2,5.129736071E1,5.880001187E-1,NaN,1.848599169E1,3.000000000E0
1.356800042E2,4.290004069E1,1.304214643E2,5.130807579E1,5.738457441E-1,NaN,1.917436307E1,3.000000000E0
1.366799762E2,4.290003456E1,1.304214626E2,5.133476136E1,3.281815946E-1,NaN,1.944311562E1,3.000000000E0
1.376799219E2,4.290003375E1,1.304214634E2,5.133476140E1,3.281815946E-1,NaN,1.978855646E1,3.000000000E0
1.386798972E2,4.290006293E1,1.304214402E2,5.133476140E1,0.000000000E0,NaN,1.656124906E1,3.000000000E0
1.396798769E2,4.290006052E1,1.304214425E2,5.133476140E1,0.000000000E0,NaN,1.737428933E1,3.000000000E0
1.406798301E2,4.290005620E1,1.304214416E2,5.131463657E1,2.259913534E-1,NaN,1.818237215E1,3.000000000E0
1.416798148E2,4.290004550E1,1.304214316E2,5.125223506E1,4.399912059E-1,3.344322352E-17,1.828428530E1,3.000000000E0
1.426798017E2,4.290004449E1,1.304214275E2,5.126377798E1,9.261521697E-1,2.824690340E-16,1.802262624E1,3.000000000E0
1.436797626E2,4.290004444E1,1.304214249E2,5.119851262E1,9.261521697E-1,7.174407567E-16,1.764793155E1,3.000000000E0
1.446797508E2,4.290002860E1,1.304214151E2,5.126552089E1,8.915474415E-1,3.600000000E2,1.577065332E1,3.000000000E0
1.456797123E2,4.290002861E1,1.304214162E2,5.129991665E1,1.485176533E-1,NaN,1.568077279E1,3.000000000E0
1.466796783E2,4.290003129E1,1.304213757E2,5.129823574E1,8.736754209E-2,NaN,1.477150723E1,3.000000000E0
1.476796460E2,4.290002733E1,1.304213744E2,5.124916692E1,1.221439615E-1,NaN,1.503611214E1,3.000000000E0
1.486796141E2,4.290002157E1,1.304213736E2,5.124916692E1,0.000000000E0,NaN,1.466841283E1,3.000000000E0
1.496795832E2,4.290001757E1,1.304213730E2,5.124916692E1,0.000000000E0,NaN,1.488588873E1,3.000000000E0
1.506795524E2,4.290002264E1,1.304214111E2,5.124916692E1,0.000000000E0,NaN,1.302990155E1,3.000000000E0
1.516795235E2,4.290001829E1,1.304214066E2,5.124916692E1,0.000000000E0,NaN,1.358419032E1,3.000000000E0
1.526794957E2,4.290001266E1,1.304214009E2,5.124916692E1,0.000000000E0,NaN,1.334255781E1,3.000000000E0
1.536794684E2,4.290000906E1,1.304213971E2,5.124916692E1,0.000000000E0,NaN,1.301092233E1,3.000000000E0
1.546794415E2,4.290000589E1,1.304213939E2,5.124916692E1,0.000000000E0,NaN,1.359710322E1,3.000000000E0
1.556794146E2,4.290000325E1,1.304213912E2,5.124916692E1,0.000000000E0,NaN,1.352690302E1,3.000000000E0
1.566793890E2,4.290000065E1,1.304214011E2,5.092305673E1,1.200373024E-1,NaN,1.230600000E1,3.000000000E0
1.576793642E2,4.289997924E1,1.304212454E2,5.119893079E1,5.412523949E-1,3.096074486E1,4.653625314E0,3.000000000E0
1.586793407E2,4.289997736E1,1.304212376E2,5.106477018E1,2.328109941E-1,NaN,4.668592934E0,3.000000000E0
1.596793158E2,4.289997275E1,1.304212113E2,5.090434564E1,6.228429386E-1,2.543751448E2,4.736763958E0,3.000000000E0
1.606792929E2,4.289996947E1,1.304211881E2,5.086159035E1,1.043901000E0,2.536917998E2,4.738656180E0,3.000000000E0
