"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.462744308E2,4.290006035E1,1.304215917E2,5.131042898E1,0.000000000E0,NaN,1.319608091E1,4.377927399E1
1.472744381E2,4.290005994E1,1.304215867E2,5.131042866E1,0.000000000E0,NaN,1.289918078E1,4.377051926E1
1.482744220E2,4.290005585E1,1.304215414E2,5.131042862E1,0.000000000E0,NaN,1.244507310E1,4.283791351E1
1.492745583E2,4.290005597E1,1.304215377E2,5.131042862E1,0.000000000E0,NaN,1.330970430E1,3.991309357E1
1.502746962E2,4.290005623E1,1.304215491E2,5.131042862E1,0.000000000E0,NaN,1.006230671E1,3.410340881E1
1.512748317E2,4.290004266E1,1.304215012E2,5.103030578E1,0.000000000E0,NaN,9.313117860E0,3.000000000E0
1.522749313E2,4.290004266E1,1.304215012E2,5.103030582E1,0.000000000E0,NaN,9.313123092E0,3.000000000E0
1.537790921E2,4.290004117E1,1.304214937E2,5.102310279E1,3.141351342E-1,NaN,1.047971787E1,3.000000000E0
1.547792010E2,4.290001257E1,1.304213569E2,5.066474308E1,3.141351342E-1,NaN,7.214259844E0,3.000000000E0
1.557793092E2,4.290000483E1,1.304213429E2,5.053220455E1,3.502782583E-1,NaN,8.918042875E0,3.000000000E0
1.567793949E2,4.289999822E1,1.304213216E2,5.044862353E1,1.025915518E-1,NaN,1.012354236E1,3.000000000E0
1.577794842E2,4.289999072E1,1.304212749E2,5.034146279E1,1.243219301E-1,NaN,9.618044387E0,3.000000000E0
1.587795465E2,4.289998187E1,1.304212356E2,5.034146279E1,0.000000000E0,NaN,9.133161703E0,3.000000000E0
1.597796240E2,4.289998962E1,1.304211771E2,5.023920249E1,9.747778624E-2,NaN,8.838034535E0,3.000000000E0
1.607796787E2,4.289999130E1,1.304211785E2,5.023920249E1,0.000000000E0,NaN,8.007998293E0,3.000000000E0
1.617797246E2,4.289998765E1,1.304211591E2,5.023920249E1,0.000000000E0,NaN,8.123597947E0,3.000000000E0
1.627797675E2,4.289999265E1,1.304210963E2,5.018354057E1,4.831125736E-1,NaN,7.773909483E0,3.000000000E0
1.637798071E2,4.289999118E1,1.304210802E2,5.018354057E1,0.000000000E0,NaN,8.426508154E0,3.000000000E0
1.647798439E2,4.289999000E1,1.304210673E2,5.018354057E1,0.000000000E0,NaN,8.743280901E0,3.000000000E0
1.657798760E2,4.289998922E1,1.304210588E2,5.018354057E1,0.000000000E0,NaN,8.393449619E0,3.000000000E0
1.667799059E2,4.289999811E1,1.304210164E2,5.038801048E1,8.131517172E-1,3.600000000E2,8.116638651E0,3.000000000E0
1.677799331E2,4.290000179E1,1.304210352E2,5.037024343E1,8.447811604E-1,3.600000000E2,8.057997270E0,3.000000000E0
1.687799591E2,4.289999737E1,1.304210436E2,5.038482535E1,8.447811604E-1,3.600000000E2,8.048910340E0,3.000000000E0
1.697799805E2,4.289999627E1,1.304210194E2,5.045393498E1,1.141691446E0,NaN,7.001455771E0,3.000000000E0
