"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.716147530E2,4.290000846E1,1.304213627E2,4.979034235E1,5.995887414E-1,1.046898404E2,6.944316049E0,3.000000000E0
1.726148322E2,4.290000602E1,1.304213478E2,4.969774790E1,5.886761558E-1,NaN,6.601469692E0,3.000000000E0
1.736149070E2,4.290000399E1,1.304213441E2,5.029133196E1,4.908434049E-1,NaN,7.886321687E0,3.000000000E0
1.746149763E2,4.290000117E1,1.304213273E2,5.059660178E1,5.304622678E-1,NaN,7.941105163E0,3.000000000E0
1.756150397E2,4.290000242E1,1.304213125E2,5.083783294E1,4.419603594E-1,NaN,7.762264656E0,3.000000000E0
1.766150999E2,4.290000166E1,1.304212929E2,5.098168230E1,1.709589352E-1,NaN,8.065713370E0,3.000000000E0
1.776151545E2,4.289999588E1,1.304212914E2,5.080847897E1,1.150884344E-1,NaN,7.436643357E0,3.000000000E0
1.786152058E2,4.289999201E1,1.304212909E2,5.084177215E1,2.975236595E-2,NaN,7.023054310E0,3.000000000E0
1.796152533E2,4.289998819E1,1.304212908E2,5.073363428E1,1.074153626E-1,NaN,6.920955497E0,3.000000000E0
1.806152967E2,4.289998765E1,1.304212897E2,5.073363428E1,0.000000000E0,9.449732618E1,6.523673580E0,3.000000000E0
1.816153376E2,4.289998688E1,1.304212963E2,5.080249128E1,1.126381181E-1,NaN,4.972769318E0,3.000000000E0
1.826153748E2,4.289998687E1,1.304212965E2,5.080484240E1,0.000000000E0,NaN,4.959250316E0,3.000000000E0
1.836154093E2,4.289998656E1,1.304212992E2,5.080484240E1,0.000000000E0,NaN,4.168358398E0,3.000000000E0
1.846154407E2,4.289998739E1,1.304213027E2,5.080484240E1,0.000000000E0,NaN,3.662505648E0,3.000000000E0
1.856154699E2,4.289998656E1,1.304213040E2,5.080383074E1,2.566592174E-1,NaN,3.647473494E0,3.000000000E0
1.866154956E2,4.289998661E1,1.304213040E2,5.062283144E1,4.497452757E-1,NaN,3.647486475E0,3.000000000E0
1.876155201E2,4.289998543E1,1.304213057E2,5.050405486E1,5.560936397E-1,NaN,3.500127616E0,3.000000000E0
1.886155427E2,4.289998486E1,1.304213325E2,5.048316694E1,1.267139316E0,8.379587897E1,5.999633654E0,3.000000000E0
1.896155621E2,4.289998595E1,1.304213685E2,5.049442199E1,2.137992525E0,8.619090769E1,6.158145885E0,3.000000000E0
1.906155806E2,4.289998109E1,1.304213848E2,5.031669986E1,1.699638394E0,9.029364445E1,6.116972877E0,3.000000000E0
1.916155970E2,4.289998021E1,1.304214005E2,5.062284920E1,2.830197958E-1,NaN,4.908626750E0,3.000000000E0
1.926156114E2,4.289997977E1,1.304213929E2,5.069160674E1,3.251454245E-1,NaN,6.904822986E0,3.000000000E0
1.936156256E2,4.289997604E1,1.304213673E2,5.082701063E1,5.094648201E-1,NaN,7.391112099E0,3.000000000E0
1.946156377E2,4.289997043E1,1.304213532E2,5.081859159E1,3.220138982E-1,NaN,7.714159642E0,3.000000000E0
1.956156480E2,4.289996627E1,1.304213484E2,5.085887991E1,3.510381778E-2,NaN,7.453852719E0,3.000000000E0
1.966156571E2,4.289996145E1,1.304213520E2,5.091987267E1,1.503585171E-2,NaN,6.999308525E0,3.000000000E0
1.976156652E2,4.289995746E1,1.304213503E2,5.084604308E1,0.000000000E0,NaN,7.408152883E0,3.000000000E0
1.986156723E2,4.289995416E1,1.304213401E2,5.081936463E1,2.550677130E-2,NaN,7.110508051E0,3.000000000E0
1.996156781E2,4.289995306E1,1.304213376E2,5.082142210E1,0.000000000E0,NaN,6.603655440E0,3.000000000E0
2.006156827E2,4.289995206E1,1.304213366E2,5.080987513E1,7.657138869E-2,NaN,5.422077863E0,3.000000000E0
2.016156867E2,4.289995115E1,1.304213376E2,5.081169393E1,1.206646839E-2,NaN,5.417698504E0,3.000000000E0
2.026156900E2,4.289995282E1,1.304213421E2,5.081055126E1,0.000000000E0,NaN,4.470990155E0,3.000000000E0
2.036156919E2,4.289995295E1,1.304213466E2,5.085015446E1,0.000000000E0,NaN,4.471001915E0,3.000000000E0
2.046156932E2,4.289995173E1,1.304213484E2,5.092593610E1,0.000000000E0,NaN,3.924211494E0,3.000000000E0
2.056156949E2,4.289995173E1,1.304213484E2,5.092593610E1,0.000000000E0,NaN,3.921553177E0,3.000000000E0
2.066156949E2,4.289995174E1,1.304213511E2,5.106911826E1,5.128885987E-2,NaN,3.921565249E0,3.000000000E0
