"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.676520121E1,4.289998829E1,1.304218061E2,5.144071172E1,2.355114115E0,8.858843843E1,3.781824832E1,3.264591651E0
2.776454544E1,4.289999296E1,1.304218469E2,5.135718610E1,2.397608426E0,8.902044005E1,4.753595066E1,3.000000000E0
2.876232064E1,4.290004848E1,1.304218309E2,5.134574301E1,0.000000000E0,7.333618127E1,4.771115877E1,3.000000000E0
2.976356566E1,4.290005538E1,1.304218368E2,5.134574301E1,0.000000000E0,7.333618127E1,5.234590675E1,3.000000000E0
3.076666081E1,4.290006020E1,1.304218409E2,5.134574301E1,0.000000000E0,NaN,5.673469025E1,3.000000000E0
3.176344001E1,4.290008219E1,1.304219162E2,5.133508685E1,2.454371816E0,7.173511510E1,4.366299791E1,3.000000000E0
3.276312351E1,4.289996464E1,1.304217672E2,5.133861978E1,8.353708895E-1,NaN,3.091296875E1,3.000000000E0
3.376345396E1,4.289996365E1,1.304217687E2,5.133332913E1,8.408681979E-1,NaN,3.091297029E1,3.000000000E0
3.476220560E1,4.289996234E1,1.304217712E2,5.133010179E1,8.539010181E-1,NaN,3.028817797E1,3.000000000E0
3.576508152E1,4.289996108E1,1.304217730E2,5.132488093E1,8.425843382E-1,NaN,3.027861136E1,3.000000000E0
3.676644564E1,4.289995816E1,1.304217786E2,5.132097584E1,8.419363634E-1,NaN,2.724357948E1,3.000000000E0
3.776304364E1,4.289995626E1,1.304217841E2,5.133090666E1,1.017511928E0,NaN,2.614210707E1,3.000000000E0
3.876242042E1,4.289992987E1,1.304217778E2,5.132703015E1,1.018396325E0,NaN,4.031316592E1,3.000000000E0
3.976681030E1,4.289989517E1,1.304217532E2,5.134126157E1,1.124122886E0,NaN,5.516386779E1,3.000000000E0
4.076452661E1,4.289988110E1,1.304217817E2,5.134987966E1,1.263345487E0,NaN,5.908983338E1,3.000000000E0
4.176339090E1,4.289987034E1,1.304217958E2,5.134340704E1,1.263544105E0,NaN,6.011133733E1,3.000000000E0
4.276467431E1,4.289985595E1,1.304218229E2,5.134767864E1,1.428482504E0,NaN,6.037457698E1,3.000000000E0
4.376611614E1,4.289983763E1,1.304218626E2,5.135682695E1,1.736706636E0,NaN,6.044181373E1,3.000000000E0
4.476338422E1,4.289992235E1,1.304218027E2,5.134802474E1,1.737183196E0,NaN,4.166486803E1,3.000000000E0
4.576116610E1,4.289988340E1,1.304218375E2,5.134044904E1,1.737515924E0,NaN,6.046661200E1,3.000000000E0
4.676093256E1,4.289985199E1,1.304218673E2,5.133350626E1,1.737719757E0,NaN,7.093129261E1,3.000000000E0
4.776623571E1,4.289982648E1,1.304218923E2,5.133234624E1,1.851156924E0,NaN,7.830850144E1,3.000000000E0
4.876464427E1,4.289981114E1,1.304218953E2,5.132565735E1,1.721546802E0,NaN,8.641787761E1,3.000000000E0
4.976489031E1,4.289979620E1,1.304219037E2,5.132470894E1,1.731142100E0,NaN,9.368655152E1,3.000000000E0
5.076282728E1,4.290009327E1,1.304217619E2,5.131935684E1,1.587315748E0,NaN,4.324978651E1,3.000000000E0
5.176294756E1,4.290004986E1,1.304216516E2,5.132190918E1,1.312613273E0,NaN,6.723726505E1,3.000000000E0
5.276192212E1,4.290000084E1,1.304216444E2,5.131832663E1,1.399247578E0,NaN,8.149978956E1,3.000000000E0
5.376561677E1,4.289995261E1,1.304216662E2,5.131248748E1,1.406799653E0,NaN,9.038024388E1,3.000000000E0
5.476198781E1,4.289991244E1,1.304216792E2,5.131028217E1,1.423640320E0,NaN,9.645231706E1,3.000000000E0
6.275747776E1,4.289996203E1,1.304213582E2,5.156066800E1,5.622528775E0,1.837424939E2,6.681358124E1,1.575690975E1
6.568722725E1,4.289985550E1,1.304213190E2,4.885237493E1,2.768561721E0,1.939388524E2,6.517366128E1,2.097464321E1
6.668721259E1,4.289973315E1,1.304212744E2,4.883456312E1,2.787723562E0,1.930267117E2,7.142922870E1,1.643731123E1
6.768719804E1,4.289961086E1,1.304212304E2,4.878313901E1,2.772836196E0,1.937948530E2,7.682141887E1,1.430297078E1
6.873975015E1,4.289996624E1,1.304216499E2,4.875056705E1,2.855559039E0,1.841570173E2,4.682169433E1,1.307312533E1
7.171140826E1,4.289988917E1,1.304216419E2,4.849502618E1,2.917647126E0,1.828933758E2,1.090531644E2,1.551284165E1
7.271143162E1,4.289966756E1,1.304215442E2,4.872048112E1,2.905327260E0,1.830521116E2,1.090568735E2,1.261301222E1
7.370490372E1,4.289964030E1,1.304215416E2,4.883100866E1,2.900420781E0,1.831146504E2,1.139163521E2,1.082360446E1
7.470395422E1,4.289993317E1,1.304217271E2,4.890170251E1,2.906297929E0,1.829867647E2,4.887118896E1,9.604346864E0
7.570465291E1,4.289984990E1,1.304216963E2,4.895111445E1,2.858047992E0,1.835229695E2,5.843664090E1,8.518871736E0
7.670557618E1,4.289996042E1,1.304217469E2,4.899853153E1,2.856734616E0,1.835464482E2,5.850952411E1,7.826581060E0
7.770460188E1,4.289986000E1,1.304217070E2,4.904635680E1,2.795083602E0,1.843922812E2,6.627489595E1,7.229402512E0
7.870455337E1,4.289974851E1,1.304216604E2,4.909652431E1,2.743103652E0,1.850283824E2,7.280996879E1,6.728595620E0
7.970316899E1,4.289972331E1,1.304216571E2,4.914647123E1,2.742096828E0,1.850638674E2,8.002671981E1,6.236905260E0
8.069953632E1,4.290000275E1,1.304216645E2,4.916911430E1,2.541603481E0,NaN,4.568126155E1,5.828543150E0
8.169958973E1,4.289999974E1,1.304216632E2,4.921281721E1,2.541120938E0,NaN,7.519714790E1,5.305176037E0
8.818170011E1,4.290019156E1,1.304216353E2,5.141452696E1,NaN,NaN,3.745735288E1,3.000329356E1
8.818321109E1,4.290019156E1,1.304216353E2,5.141452696E1,NaN,NaN,3.745735288E1,3.000329356E1
8.996096706E1,4.290019156E1,1.304216353E2,5.144793226E1,NaN,NaN,3.745735288E1,3.000595836E1
8.996459806E1,4.290019156E1,1.304216353E2,5.144793226E1,NaN,NaN,3.745735288E1,3.000595836E1
9.204542410E1,4.290019156E1,1.304216353E2,5.328716948E1,NaN,NaN,3.745735288E1,3.000761339E1
9.204772401E1,4.290019156E1,1.304216353E2,5.328716948E1,NaN,NaN,3.745735288E1,3.000761339E1
9.209263706E1,4.289990722E1,1.304215302E2,5.184312102E1,NaN,NaN,3.416546824E1,3.000000000E1
9.808848202E1,4.289995451E1,1.304214675E2,5.162608962E1,NaN,NaN,2.890280384E1,3.000000000E1
9.969921005E1,4.290007598E1,1.304215166E2,5.012174404E1,1.080183580E1,NaN,4.199895930E1,1.275565463E1
1.007012656E2,4.290016297E1,1.304215669E2,5.085858728E1,1.076850680E1,NaN,4.413092651E1,3.081161726E0
1.017007314E2,4.290025913E1,1.304215966E2,5.088206687E1,1.081083872E1,NaN,4.413092651E1,3.000000000E0
1.027006648E2,4.290035188E1,1.304216339E2,5.091154065E1,1.080365275E1,NaN,5.718376276E1,3.000000000E0
1.037016108E2,4.290041853E1,1.304217266E2,5.115521382E1,1.053342729E1,NaN,6.477858970E1,3.000000000E0
1.047005370E2,4.290050647E1,1.304217742E2,5.143271200E1,1.055184667E1,NaN,7.515635434E1,3.000000000E0
1.057007053E2,4.290012910E1,1.304216844E2,5.181317792E1,5.112541458E0,2.940077975E1,7.515635435E1,3.142741776E0
1.067009162E2,4.290002841E1,1.304216581E2,5.162204386E1,3.227391320E0,4.113486691E1,5.657100855E1,3.212960204E0
1.077014062E2,4.290004987E1,1.304216855E2,5.140727973E1,3.235339831E0,4.120054221E1,5.142502858E1,3.000000000E0
1.087013489E2,4.290007157E1,1.304217121E2,5.121981252E1,3.236818607E0,4.131093087E1,5.142502858E1,3.000000000E0
1.097007309E2,4.290009346E1,1.304217381E2,5.106489730E1,3.235090962E0,4.142556709E1,5.142502858E1,3.000000000E0
1.107001486E2,4.290011531E1,1.304217642E2,5.094249027E1,3.234294831E0,4.146959173E1,5.491243734E1,3.000000000E0
1.117002455E2,4.290010612E1,1.304217532E2,5.095214737E1,0.000000000E0,4.146958421E1,5.815741307E1,3.000000000E0
1.127015309E2,4.290015083E1,1.304218342E2,5.078532852E1,3.262513140E0,4.442060924E1,5.815741307E1,3.000000000E0
1.137010908E2,4.289996773E1,1.304217120E2,5.075239324E1,1.155263141E0,NaN,5.741570239E1,3.000000000E0
1.147027447E2,4.289997013E1,1.304217243E2,5.071611124E1,1.128798002E0,NaN,5.741570239E1,3.000000000E0
1.157010841E2,4.289997200E1,1.304217361E2,5.069850026E1,1.122162845E0,NaN,5.942702654E1,3.000000000E0
1.167011727E2,4.289997626E1,1.304217460E2,5.068124649E1,1.088816682E0,NaN,6.142667465E1,3.000000000E0
1.177006960E2,4.289998029E1,1.304217532E2,5.067844279E1,1.049366887E0,NaN,6.352437321E1,3.000000000E0
1.187003436E2,4.289998244E1,1.304217661E2,5.068062448E1,1.051532102E0,NaN,6.435868442E1,3.000000000E0
1.196997387E2,4.290004971E1,1.304216755E2,5.068961984E1,9.390032758E-1,NaN,6.352437321E1,3.050919824E0
1.207008942E2,4.290005860E1,1.304216791E2,5.069518775E1,9.388355543E-1,NaN,6.352437321E1,3.000000000E0
1.216995435E2,4.290006738E1,1.304216809E2,5.070260539E1,9.415945832E-1,NaN,5.679077912E1,3.000000000E0
1.227017086E2,4.290007263E1,1.304216881E2,5.071742460E1,9.176613594E-1,NaN,5.477408565E1,3.000000000E0
1.237028275E2,4.290008002E1,1.304216932E2,5.072681016E1,9.236166562E-1,NaN,5.487259465E1,3.000000000E0
1.247019445E2,4.289987008E1,1.304216357E2,5.075027565E1,9.763047403E-1,1.792848069E2,5.261794368E1,3.000000000E0
1.257019297E2,4.289994403E1,1.304216268E2,5.073522260E1,1.901329447E-1,NaN,5.223850742E1,3.000000000E0
1.267032821E2,4.289996621E1,1.304216084E2,5.072170118E1,6.802851592E-1,NaN,5.192960515E1,3.000000000E0
1.277028756E2,4.289998235E1,1.304215289E2,5.070615734E1,1.217810696E0,NaN,5.111939550E1,3.000000000E0
1.287050091E2,4.290000645E1,1.304213811E2,5.084606641E1,1.192906766E0,2.926068853E2,4.709050373E1,3.000000000E0
1.297047733E2,4.290002022E1,1.304212544E2,5.098164315E1,1.424257859E0,2.862589434E2,4.709050375E1,3.000000000E0
1.307050296E2,4.290002956E1,1.304211674E2,5.139248883E1,1.359063509E0,2.898898354E2,4.323341279E1,3.000000000E0
1.317034752E2,4.290003334E1,1.304210981E2,5.145766939E1,1.397894267E0,2.854090900E2,3.040515903E1,3.000000000E0
1.327042161E2,4.290003756E1,1.304210667E2,5.183834958E1,1.186210742E0,2.931706288E2,3.040515903E1,3.000000000E0
1.337053503E2,4.290003115E1,1.304210926E2,5.173611201E1,5.644948184E-1,3.192942069E2,2.399103216E1,3.000000000E0
1.347036396E2,4.290002498E1,1.304210984E2,5.138011490E1,4.664469455E-1,NaN,2.014255604E1,3.000000000E0
1.357040693E2,4.290003398E1,1.304210451E2,5.118077001E1,3.012844893E-2,NaN,1.922596168E1,3.000000000E0
1.367047564E2,4.290004146E1,1.304210168E2,5.109304219E1,3.549893993E-2,NaN,1.812929634E1,3.000000000E0
1.377043828E2,4.290002279E1,1.304211558E2,5.096090439E1,7.426569897E-2,NaN,1.724495437E1,3.000000000E0
1.387048362E2,4.290002294E1,1.304211555E2,5.096123319E1,0.000000000E0,NaN,1.307952009E1,3.000000000E0
1.397045799E2,4.290003261E1,1.304211442E2,5.085833779E1,4.561061445E-1,NaN,1.206287057E1,3.000000000E0
1.407041340E2,4.290004409E1,1.304211243E2,5.076367294E1,7.287454229E-1,3.139955122E2,1.310358427E1,3.000000000E0
1.417039309E2,4.290003361E1,1.304210697E2,5.075442007E1,4.677086073E0,2.474124564E2,9.643348650E0,3.000000000E0
1.427060355E2,4.290002259E1,1.304210507E2,5.069114649E1,2.360715341E0,2.678621847E2,9.202756835E0,3.000000000E0
1.437043728E2,4.290001908E1,1.304210338E2,5.070480382E1,1.056058794E0,2.585153833E2,7.846958139E0,3.000000000E0
1.447060559E2,4.290001708E1,1.304210272E2,5.073504170E1,7.775782790E-1,NaN,7.759954997E0,3.000000000E0
1.457065188E2,4.290001680E1,1.304210485E2,5.073464396E1,0.000000000E0,NaN,2.180130902E1,3.000000000E0
1.467045137E2,4.290001675E1,1.304210514E2,5.073464396E1,0.000000000E0,NaN,2.445342482E1,3.000000000E0
1.477073435E2,4.290001674E1,1.304210518E2,5.073464396E1,0.000000000E0,NaN,2.720237937E1,3.000000000E0
1.486860108E2,4.290002397E1,1.304211262E2,5.073464396E1,0.000000000E0,1.571882326E2,2.430395852E1,3.050727796E0
1.496859964E2,4.290002361E1,1.304211225E2,5.073464396E1,0.000000000E0,NaN,2.377764916E1,3.080266858E0
1.506859820E2,4.290002320E1,1.304211183E2,5.073464396E1,0.000000000E0,1.310292446E2,2.305812154E1,3.385400192E0
1.516859678E2,4.289998124E1,1.304212490E2,5.089464412E1,4.134255135E-1,NaN,1.430122973E1,3.000000000E0
1.526859527E2,4.289999158E1,1.304212739E2,5.079788802E1,1.259203216E0,3.891539563E1,1.363474395E1,3.000000000E0
1.536859375E2,4.289998766E1,1.304213096E2,5.079618297E1,1.124653820E0,5.997317027E1,1.364234841E1,3.000000000E0
1.547080740E2,4.289999514E1,1.304213531E2,5.078076018E1,1.329742364E0,6.861430557E1,1.186402338E1,3.000000000E0
1.557104236E2,4.289999273E1,1.304213544E2,5.077107111E1,7.017158034E-1,8.799333437E1,1.201355883E1,3.000000000E0
1.567105122E2,4.289998606E1,1.304213441E2,5.075774242E1,4.566170044E-1,NaN,1.238550222E1,3.000000000E0
1.577553326E2,4.289997876E1,1.304213008E2,5.069549817E1,7.495906896E-1,2.414979730E2,1.348166485E1,3.000000000E0
