"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.025042167E0,-1.347732097E-1,-9.138281643E-2,1.925778538E-1
3.035050167E0,-1.186536252E-1,-7.027566433E-2,2.076662630E-1
3.045058167E0,-9.871556610E-2,-1.083008572E-1,1.916401535E-1
3.055067167E0,-8.710604906E-2,-1.885967553E-1,1.384152770E-1
3.065075167E0,-1.121380255E-1,-2.849079370E-1,5.935849994E-2
3.075083167E0,-1.890983284E-1,-4.022481441E-1,-1.239132136E-2
3.085091167E0,-2.922978401E-1,-5.063014627E-1,-5.255400017E-2
3.095099167E0,-3.708091378E-1,-5.515310168E-1,-6.299439073E-2
3.105107167E0,-3.896638155E-1,-5.283593535E-1,-4.233812541E-2
3.115115167E0,-3.684770465E-1,-5.008246899E-1,-4.181078402E-4
3.125124167E0,-3.200749457E-1,-4.929816425E-1,3.857776523E-2
3.135132167E0,-2.477077991E-1,-4.978392124E-1,5.850859359E-2
3.145140167E0,-1.755832881E-1,-5.253015757E-1,5.728511140E-2
3.155148167E0,-1.227248758E-1,-5.674487948E-1,2.987985313E-2
3.165156167E0,-7.726490498E-2,-5.997344255E-1,-3.237714525E-3
3.175164167E0,-3.293259442E-2,-5.823474526E-1,-4.066817462E-2
3.185172167E0,4.542534426E-2,-4.873051345E-1,-6.826132536E-2
3.195181167E0,1.533917636E-1,-3.047704697E-1,-8.961667866E-2
3.205189167E0,2.646566629E-1,-7.592197508E-2,-1.091638058E-1
3.215197167E0,3.187476099E-1,1.424657404E-1,-1.242948249E-1
3.225205167E0,2.942856550E-1,2.989928424E-1,-1.502552927E-1
3.235213167E0,2.166689038E-1,3.940037787E-1,-1.976089627E-1
3.245221167E0,9.965527803E-2,4.156204760E-1,-2.570558786E-1
3.255230167E0,-2.425947599E-2,3.609079719E-1,-3.193823695E-1
3.265238167E0,-1.376645863E-1,2.491246164E-1,-3.800256252E-1
3.275246167E0,-2.305668294E-1,8.380730450E-2,-4.351394773E-1
3.285254167E0,-2.957638502E-1,-1.147706136E-1,-5.000631213E-1
3.295262167E0,-3.290360570E-1,-2.869993746E-1,-5.685785413E-1
3.305270167E0,-3.260553479E-1,-3.565610647E-1,-6.158704758E-1
3.315278167E0,-2.872291207E-1,-3.249573112E-1,-6.217536926E-1
3.325287167E0,-2.214257270E-1,-1.812815219E-1,-5.865236521E-1
3.335295167E0,-1.558358073E-1,3.200039268E-2,-5.241824985E-1
3.345303167E0,-1.209306568E-1,2.461394817E-1,-4.501457214E-1
3.355311167E0,-1.325481683E-1,4.067728221E-1,-3.828686774E-1
3.365319167E0,-1.757133603E-1,4.907049537E-1,-3.324480355E-1
3.375327167E0,-2.212576717E-1,5.065656900E-1,-3.049096167E-1
3.385335167E0,-2.411311567E-1,4.836057723E-1,-2.883562148E-1
3.395344167E0,-2.306478918E-1,4.419403374E-1,-2.734893858E-1
3.405352167E0,-2.101543993E-1,3.521374166E-1,-2.518172562E-1
3.415360167E0,-1.651384532E-1,2.836342752E-1,-2.352140546E-1
3.425368292E0,-1.132009625E-1,2.481268495E-1,-2.000669837E-1
3.435376292E0,-7.253076136E-2,2.012227327E-1,-1.538060158E-1
3.445384292E0,-4.718785360E-2,1.727609932E-1,-1.050904095E-1
3.455392292E0,-4.271032661E-2,1.274265349E-1,-6.890244782E-2
3.465401292E0,-4.230400920E-2,6.907872111E-2,-6.341491640E-2
3.475409292E0,-3.129076958E-2,4.653187096E-2,-6.998440623E-2
3.485417292E0,-3.227836639E-2,2.535322309E-2,-6.850214303E-2
3.495425292E0,-5.332825705E-2,4.339028150E-2,-7.074265927E-2
3.505433292E0,-1.106340960E-1,6.238457933E-2,-7.082171738E-2
3.515441292E0,-1.791843921E-1,8.085839450E-2,-5.539615452E-2
3.525449292E0,-2.400010079E-1,8.124675602E-2,-5.287369341E-2
3.535458292E0,-2.780727446E-1,6.310903281E-2,-5.300125852E-2
3.545466292E0,-2.666226029E-1,3.868058324E-2,-4.142041504E-2
3.555474292E0,-2.174404413E-1,3.282109648E-2,-1.538748201E-2
3.565482292E0,-1.279717833E-1,7.226226479E-2,3.821637109E-2
3.575490292E0,-1.587772556E-2,1.524782628E-1,1.162003800E-1
3.585498292E0,9.620610625E-2,2.347282767E-1,2.018089741E-1
3.595506292E0,1.868566424E-1,2.795122564E-1,2.621980309E-1
3.605515292E0,2.504492998E-1,2.617136240E-1,3.083205223E-1
3.615523292E0,2.932849228E-1,2.048476785E-1,3.351396322E-1
3.625531292E0,3.326899409E-1,1.332095265E-1,3.485631943E-1
3.635539292E0,3.727745116E-1,6.732159853E-2,3.451271951E-1
3.645547292E0,3.993314505E-1,3.691304103E-2,3.313804567E-1
3.655555292E0,3.952634931E-1,4.074000567E-2,3.192364573E-1
3.665563292E0,3.589528501E-1,6.926084310E-2,3.068034947E-1
3.675572292E0,3.111078441E-1,1.200622395E-1,2.891483307E-1
3.685580292E0,2.492207140E-1,1.792474240E-1,2.699958980E-1
3.695588292E0,1.826339662E-1,2.241129130E-1,2.509194016E-1
3.705596292E0,1.232694462E-1,2.552979887E-1,2.276392281E-1
3.715604292E0,6.500826776E-2,2.704282105E-1,1.924277097E-1
3.725612292E0,4.644433968E-3,2.691948116E-1,1.596423090E-1
3.735621292E0,-4.282694310E-2,2.891259193E-1,1.414779425E-1
3.745629292E0,-7.389485091E-2,3.299676180E-1,1.461222172E-1
